	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Afdn	1361.76695899322	1.68030860876064	0.185950565721729	9.03631888528475	1.62036506554424e-19	1.74663317716899e-18
AFF1	1129.73177125895	1.25371094423944	0.210327479238434	5.96075676263963	2.510724576825e-09	8.58603055596312e-09
Aff3	190.966297348035	2.21724531001091	0.264207053297054	8.39207463366999	4.77637518085506e-17	3.85670357122901e-16
AFF4	2118.68850270498	1.15460321919806	0.150587641540569	7.66731723391131	1.75631018944634e-14	1.05447163677063e-13
AFP	20.1972608699467	-1.32571927785105	0.466322979214063	-2.8429207586669	0.00447021830260625	0.00738887792077039
AGL	670.069163593214	3.96767863302247	0.543714151094791	7.29736135252942	2.93465877765054e-13	1.54433531706536e-12
AGO2	1012.70090844815	1.26865869240197	0.145110381394906	8.74271489197885	2.27574464453904e-18	2.15418486906459e-17
Agpat2	740.897123636772	-1.39148501926671	0.173694428378789	-8.01110911993208	1.13678526977616e-15	7.79930018719753e-15
AGPS	898.977759672056	1.22262727795473	0.115119903797323	10.6204682042408	2.39357542864223e-26	6.07557380253709e-25
Agtpbp1	150.164306529336	1.97684830126863	0.216366370462285	9.13657837419432	6.44595121899345e-20	7.27451369409811e-19
AGTRAP	1407.98303893911	-1.05087046900212	0.10109136743436	-10.3952542701973	2.60590970219806e-25	5.83465837543095e-24
AHCTF1	829.983730349889	2.45316286935435	0.164781898185349	14.887332263857	3.98349465759204e-50	9.01089923868835e-48
AHI1	118.229417960814	1.42894297053861	0.211634394808954	6.75194110970736	1.45880091819539e-11	6.36033892394601e-11
AHR	1191.81118924247	1.89206855930484	0.184010872010191	10.2823737458298	8.46174540965974e-25	1.77086486927056e-23
AHSP	12.2653847295647	-4.78957686409602	1.00495250036006	-4.76597337921943	1.87944074937878e-06	4.69311000112734e-06
AIP	2056.84723232381	-1.27063575768605	0.144671407530727	-8.78290865744276	1.5930053809755e-18	1.52670459627197e-17
AIPL1	183.055605105693	-1.09187460472142	0.372508435864868	-2.93114061212162	0.00337719879439463	0.00568235307978322
Ak3	1550.68815151274	1.25517618179326	0.154327899363781	8.13317739026933	4.18181993242239e-16	3.02277980265607e-15
AKAP10	531.319375665847	1.3475892090661	0.176999519625184	7.61351901925931	2.66732056040005e-14	1.56538438993032e-13
AKAP11	1074.21806967343	1.903338067576	0.121163915002504	15.7087864611891	1.31675496798808e-55	3.89506248415242e-53
AKAP5	8.42734297093333	5.12939302070195	1.06886755608366	4.79890421550084	1.59536063379266e-06	4.01436892998505e-06
AKAP6	615.800136433209	2.152941698573	0.212432517093292	10.1347087914395	3.87526511138269e-24	7.45116599291107e-23
Akap9	1398.72668611157	2.16527639075028	0.128323063525048	16.8736338680663	7.03333124048305e-64	3.7305759014176e-61
Akr1a1	4213.09648671948	-1.09559884623839	0.159875700231333	-6.8528165609477	7.24099157434925e-12	3.27494655679624e-11
AKR7A2	3564.78731617691	-1.46316921857655	0.152977979096273	-9.56457411204096	1.1266437665917e-21	1.5626721747262e-20
Akt1s1	2744.95043905213	-1.02474447349478	0.0934628874468707	-10.9641859083083	5.68095042648755e-28	1.70008520350645e-26
ALAS2	585.605102297386	-4.48276248899309	0.610759717226274	-7.33964988613079	2.14153315271099e-13	1.14259670326051e-12
Aldh1a3	894.090108008034	1.00207048779034	0.231260770909304	4.33307596377134	1.47040345442784e-05	3.32565004205397e-05
ALDH3A1	88.7515637205548	-1.40431612197825	0.320181693620239	-4.38599754439392	1.1545542340313e-05	2.64748855513855e-05
Aldh4a1	1044.91654627609	-1.13385272984072	0.149153195365938	-7.60193388454655	2.91737781394381e-14	1.70757631408233e-13
ALDH5A1	449.428664503263	1.64853157349507	0.263556468981933	6.25494634930807	3.97652588560073e-10	1.48139794556334e-09
Aldh6a1	691.136440004891	1.43341466985141	0.173909008584082	8.24232557888674	1.68895226539751e-16	1.2791464178407e-15
ALG11	96.0506914353874	3.62797804780944	0.709917568193782	5.11042156209766	3.21440747764355e-07	8.74341570665131e-07
ALG3	1658.455250471	-1.15887030586308	0.128379411240463	-9.02691712530484	1.76576049722275e-19	1.89936559218744e-18
Alkal2	2.74681377453023	4.06852286942487	1.5738035503089	2.5851529364172	0.0097335811861726	0.0153183901990697
ALKBH7	1194.25965279491	-1.22769824302623	0.160784622657423	-7.63566952321075	2.24649894604843e-14	1.32753157080742e-13
ALMS1	277.82081142949	1.47991047013428	0.141613764552102	10.4503292798899	1.46017377183907e-25	3.38258930096815e-24
ALOX5	904.722520080241	-1.26801312294297	0.170130591022304	-7.45317532445846	9.11200631607699e-14	5.08381868530635e-13
ALOX5AP	465.676070603816	-1.12673463256817	0.185129713005472	-6.08619013272534	1.15629118478295e-09	4.08593406945355e-09
ALPL	529.696285629809	-1.56243513898786	0.145799207711534	-10.7163486243298	8.53048217360215e-27	2.27410531705976e-25
ALS2	822.452301527193	1.39213421170045	0.181319690109614	7.67778839054302	1.61858566803364e-14	9.79043835851099e-14
ALS2CL	912.662584287636	1.56506230579278	0.197905870987659	7.90811458994246	2.61316228506723e-15	1.72884568898512e-14
Amer2	59.6642800258081	1.84978929841656	0.482540122629449	3.83344143143314	0.000126362897616546	0.00025477966851982
AMIGO2	229.515137084018	1.37950074114837	0.235242257298416	5.86417065110208	4.51383069557692e-09	1.49572907710823e-08
AMMECR1	54.7648249944888	3.43279348237754	0.467165092157709	7.34813782109103	2.00987207593123e-13	1.07421307407832e-12
Amn	16.8524503706409	-2.3519489623462	0.553339212811744	-4.25046500932942	2.13327161533328e-05	4.73574599322507e-05
AMOT	1456.08114269595	1.1509650600509	0.122608073979171	9.38735127872923	6.15280325794927e-21	7.80234292776387e-20
AMPD1	350.385204042928	1.35503511967187	0.274808504086961	4.93083401539523	8.18792849655402e-07	2.12747831307422e-06
Amtn	37.5343163171728	-1.51085329066079	0.365208612473193	-4.13695964185863	3.51937979863759e-05	7.62144165319491e-05
ANAPC10	132.153156990665	1.14953357513181	0.179490649093088	6.40442040262295	1.50941674537458e-10	5.89435094626853e-10
Anapc11	1510.38364395053	-1.4550364525114	0.165432651248786	-8.79534022774765	1.42615186868451e-18	1.37622760628012e-17
ANGEL2	274.970689841184	2.24605466089952	0.288831427715561	7.77635134328739	7.46462081673349e-15	4.68274051398836e-14
ANGPT1	735.851997089782	1.26577383945476	0.188599593221838	6.71143462099578	1.92720140460177e-11	8.28281978362238e-11
ANGPT2	609.8413717978	1.41342703501002	0.186813967669989	7.56596015083238	3.85010074478263e-14	2.22472763547131e-13
ANGPTL1	1222.11981773461	1.38847619985962	0.20827211585771	6.66664471209491	2.61717623584108e-11	1.1090194176228e-10
ANGPTL4	1284.17768142895	-1.41655158026963	0.250126915883461	-5.66333125432063	1.48462163693514e-08	4.65101849270766e-08
ANGPTL5	31.7143104496994	1.19147302144299	0.414600254123617	2.8737874846737	0.00405581768901841	0.00674522518028773
ANK2	1485.39219523347	1.08003754075691	0.245026322730091	4.40784291550024	1.04405220227231e-05	2.40694482516065e-05
Ank3	928.986633661997	1.40991545133374	0.167410062787105	8.42192773756218	3.70339474274111e-17	3.03008606025765e-16
ANKIB1	758.29138090754	1.60707001673327	0.168803706928399	9.52034789979426	1.72600254315824e-21	2.3391516404282e-20
ANKRD12	1111.26403227638	2.05178484394437	0.120091584252125	17.085167597063	1.91392507591721e-65	1.13230751991379e-62
Ankrd16	97.7029471643042	1.01728102764542	0.235857606758804	4.31311519532937	1.60970191465921e-05	3.62312479533041e-05
Ankrd22	13.0399567186515	1.93570274766224	0.581168771182179	3.33070674758512	0.000866258083847178	0.00157131861388411
ANKRD28	1265.20811375788	1.22007499490929	0.118146815185074	10.3267700699175	5.3326031160566e-25	1.15043620099835e-23
ANKRD33B	124.120708726496	-1.01614060570469	0.198994296019753	-5.10638056481692	3.28388005984758e-07	8.92460622500929e-07
ANKRD37	13.0957348623282	1.75970180975669	0.667107877176392	2.63780697239677	0.00834440642933471	0.0132555674580219
ANKRD39	421.97889955272	-1.45763156163412	0.176638524214662	-8.25205921593138	1.55688239812456e-16	1.18554282415604e-15
Ankrd42	80.4476539995558	1.14727159310387	0.236292824968842	4.85529593738259	1.20207086193722e-06	3.07198105969734e-06
ANKRD45	10.2298311146002	2.71942202144524	0.769726845542471	3.53297021819306	0.000410918759034217	0.000778034509042877
ANKRD46	483.088366427375	1.50202713389007	0.278602266586038	5.39129545604831	6.99515515821702e-08	2.03171217227519e-07
ANKRD49	208.028691182204	1.20540428626616	0.174597459010407	6.90390509173628	5.0592107351749e-12	2.32439604326345e-11
ANKRD50	1645.83925305744	1.30953120661655	0.120395966858998	10.8768693900703	1.48578430635271e-27	4.24013621527223e-26
Ankrd52	234.904982970832	1.95587258871989	0.356533964640674	5.48579597652381	4.11611745895971e-08	1.22535550132994e-07
ANKRD54	836.156227023683	-1.04311413648413	0.119445434329047	-8.7329762107991	2.48057279394575e-18	2.33656893548521e-17
ANKRD55	34.2661673105853	1.53996680486864	0.450606462213348	3.41754265419192	0.00063189191676622	0.00116964638552323
ANKRD9	154.223992247257	-1.39227345154034	0.160703775565673	-8.66360137862085	4.57089687520876e-18	4.16525685630694e-17
ANLN	412.647353132297	1.23737435079868	0.471991517131416	2.62160294388122	0.00875173267175498	0.0138539829121061
Ano10	1399.63981118649	-1.33173451633134	0.134840575889716	-9.87636330936877	5.27112462524097e-23	8.74654142237936e-22
Ano3	122.058004321478	1.72225627697234	0.27178605281559	6.33680889482915	2.34572641849584e-10	8.95778643726489e-10
ANO5	112.664376871332	2.29226188959468	0.353707819561135	6.48066500887319	9.13192214540275e-11	3.64944729645584e-10
ANP32E	1908.05274845404	1.29575085673092	0.142322368993555	9.104337328657	8.67946635406603e-20	9.67446025059737e-19
ANTXR1	10957.7338769009	1.21221440069438	0.196620449129184	6.16525089868922	7.03714698362852e-10	2.54097171131864e-09
ANXA2	23730.5497224985	-1.26897366685503	0.125586517889994	-10.1043781464391	5.28296622732611e-24	9.94646101698044e-23
ANXA6	7151.23947710087	-1.16032363369497	0.110491365368246	-10.5014869698446	8.50300050221603e-26	2.03230745009295e-24
AP1M1	3640.41624725526	-1.34325018663786	0.127334485246841	-10.5489898045604	5.13461689138571e-26	1.2556546426597e-24
Ap2a1	2553.23817083953	-1.16923201698907	0.119590321498807	-9.77697862448456	1.41367642767381e-22	2.22343259820844e-21
Ap2m1	14207.4675692121	-1.10000171610359	0.111451950092271	-9.86973951727985	5.63106488563942e-23	9.28371276215493e-22
AP2S1	2886.84986609933	-1.62691564337595	0.176704808100236	-9.20696873428075	3.35464363842369e-20	3.91214013997219e-19
AP4E1	264.235350593627	2.25675274464044	0.239624213274307	9.41788274984152	4.60275276646467e-21	5.90981160715856e-20
AP5B1	731.724788184372	-1.22575822422457	0.117070007197779	-10.4703010921813	1.18266232958498e-25	2.77312682220673e-24
AP5M1	537.712017257534	1.22131110748646	0.131755043331216	9.26955869473801	1.86917672274216e-20	2.24097243563678e-19
AP5S1	698.205174686472	-1.00165332738986	0.132931886189288	-7.53508699909336	4.88009354336484e-14	2.78639936466362e-13
APBB1IP	285.543107663633	-1.30296273820353	0.200009651563159	-6.51449931550968	7.29325144956564e-11	2.94680309422692e-10
APC	1392.1312033559	1.91062961488902	0.15013117710827	12.7264013490758	4.21837914842821e-37	3.21223307233281e-35
APCDD1L	428.004522362351	-3.15274702480202	0.240959676691076	-13.0841270543537	4.05795314530588e-39	3.73769073539492e-37
APOC2	1.96601420137777	-3.99434154437439	1.68191001553185	-2.37488421347637	0.0175544558799569	0.0266610031936707
APOE	72362.8624163399	-1.28444707038563	0.150980563411487	-8.50736705018753	1.77927572926758e-17	1.50626413140308e-16
APOLD1	133.291461936143	1.6275649121287	0.434092857688331	3.74934736497612	0.000177295366594077	0.000351256739947203
APOM	708.252926721963	-1.10511881892288	0.165853665372777	-6.66321613356562	2.67899227843029e-11	1.13427633434668e-10
COA8	841.333735815211	-1.42092338047628	0.149316783973232	-9.51616651970625	1.79685446362259e-21	2.42662119046906e-20
APPL1	1547.86970875753	1.19322226986186	0.101582392654028	11.7463493297088	7.37360765190102e-32	3.43699493641035e-30
APRT	5370.99904946921	-1.31936655836479	0.147464070879983	-8.9470374070887	3.6515054198685e-19	3.77215959492392e-18
AQP4	10301.443601343	2.11283400219411	0.399408556553491	5.28990670712171	1.22378765839937e-07	3.47504186108531e-07
ARAP2	298.884509159721	1.99761879997526	0.238839181214264	8.36386555095071	6.06960843441667e-17	4.83243876491704e-16
AREL1	534.496451226897	1.00849462591457	0.239665739368894	4.20792153509389	2.57730321637106e-05	5.66991963304058e-05
ARF5	4315.49210059933	-1.3604243691876	0.144150216598632	-9.43754647955564	3.81610120408511e-21	4.95416421481592e-20
ARFGEF1	865.097797236628	1.45519416004593	0.144032880901977	10.1032080378666	5.34640249625631e-24	1.00535896329358e-22
ARFGEF2	499.400293497582	2.3882120536742	0.206232243893158	11.5802068997099	5.19205917310403e-31	2.20011719561119e-29
ARFGEF3	704.380780375319	1.74012468398432	0.155273751043567	11.2068181021535	3.77521887519591e-29	1.26240036387529e-27
ARG2	23.1815505924719	-1.13220868514847	0.457806103100476	-2.47311837365344	0.0133939770079161	0.0207123911064406
ARHGAP11A	69.8141777062416	1.03972377358562	0.293748451138071	3.53950384949237	0.000400879923813251	0.000759962409181098
ARHGAP12	1055.86588319414	1.68342271948449	0.173120778835332	9.72397843176134	2.38285142754963e-22	3.62901194639291e-21
Arhgap19	213.68305934144	2.14974048583243	0.210970095125663	10.1897877258478	2.20244591149741e-24	4.38834494956647e-23
ARHGAP20	176.092840890022	1.48964450699024	0.211526293754409	7.04236093088164	1.89009449073949e-12	9.06844462150808e-12
ARHGAP21	1430.92914332262	1.54592230217965	0.135010295467615	11.4504030735232	2.34054635522447e-30	9.02312883109342e-29
ARHGAP22	314.926898383735	-1.462021805295	0.14994811332496	-9.75018473307882	1.8413289287842e-22	2.84085472242313e-21
ARHGAP26	699.70366241205	1.50502116919962	0.190519693948501	7.89955693297747	2.79896569283911e-15	1.84546228361306e-14
Arhgap29	2197.22535529028	1.5305123570544	0.130304585435673	11.7456523263332	7.43465816741127e-32	3.45498223356859e-30
ARHGAP31	1144.96316012156	1.46611750608784	0.249115355582515	5.88529559994231	3.97343175933368e-09	1.32608651165265e-08
Arhgap32	745.54285805682	1.17382756374162	0.131974536931637	8.89434879661418	5.87628589378055e-19	5.93103868885383e-18
Arhgap39	1173.65394210333	1.13544158137362	0.101652256660245	11.1698610407503	5.72704052713477e-29	1.87034686599548e-27
ARHGAP4	259.163556537431	-1.01784772048173	0.201640660987914	-5.04782971596556	4.46857152526265e-07	1.19790113631213e-06
ARHGAP42	524.209483951903	1.61750243075972	0.169040439851191	9.56873060779796	1.08226263449401e-21	1.50791339164735e-20
Arhgap5	1829.76762814697	1.87930793077926	0.127229408105861	14.7710184206437	2.25282869486757e-49	4.55960670848065e-47
Arhgap6	243.91584373386	1.44801783264603	0.304723589349713	4.75190593460826	2.01508119443904e-06	5.01877897228972e-06
Arhgap8	28.6349843118725	-1.01234515940671	0.377968279492549	-2.6783865586971	0.00739777865788378	0.0118422969419886
Arhgdia	17067.832308484	-1.3938432727975	0.115739414820349	-12.0429438403592	2.11279057539675e-33	1.14837260179338e-31
ARHGDIG	166.436983113536	-1.15747453760454	0.174647398771954	-6.62749371444069	3.41434170183582e-11	1.42987759481728e-10
ARHGEF12	1176.77523176881	3.11996287875184	0.235981682708405	13.2212078621673	6.61923821739814e-40	6.87953528783906e-38
ARHGEF16	497.927969207412	1.15253825619078	0.163501895972883	7.04908190411401	1.80102123433304e-12	8.65728394578462e-12
ARHGEF38	18.3225285671417	1.38949716750478	0.446177649207485	3.11422405396786	0.0018442938106519	0.0032055285192596
ARHGEF6	2907.94625494432	1.24488440522329	0.143454462988179	8.67790641916706	4.03120514042668e-18	3.69755500715821e-17
Arid1b	747.428665083185	1.56303852375475	0.270700014671863	5.77406146671044	7.73831865891753e-09	2.49802345459537e-08
ARID2	1006.37307999087	1.26609481006965	0.132520820580323	9.55393125793581	1.24866009297391e-21	1.72259099104258e-20
ARID4A	256.659693473904	1.72715909366206	0.264601625624114	6.52739411403169	6.69237862017324e-11	2.71328855918568e-10
Arid4b	406.705406246586	4.53951065650757	0.452611070138221	10.0296058934689	1.12966595467707e-23	2.04670456005215e-22
Arl1	8763.23164575037	-1.47662413667763	0.158875844481098	-9.2942016547601	1.48315037209083e-20	1.79353923140732e-19
ARL11	45.4032342082809	-1.06648382671392	0.327100246341509	-3.26041890411925	0.00111247775060014	0.00199302734215366
ARL13B	1035.81913746308	1.70015675410282	0.192118741697058	8.84951014713448	8.79042710803721e-19	8.66758652409156e-18
ARL14EP	1221.49061041911	-1.19125216258418	0.171933431296423	-6.92856621078187	4.25127192013683e-12	1.96611739854314e-11
ARL15	136.658286250418	3.30681769408048	0.631721065398437	5.23461678770332	1.6532751012702e-07	4.62291903430981e-07
ARL2	3297.21303844778	-1.64314175197035	0.160519116440805	-10.2364240995327	1.36176764506437e-24	2.76706868115985e-23
ARL3	1792.96767891237	-1.01695973428229	0.132755201392251	-7.66041347997723	1.85335412403764e-14	1.10754829587984e-13
Arl4d	485.206129941581	-1.31624086162185	0.140551541263654	-9.36482695093876	7.61750152739187e-21	9.54950354477113e-20
ARL5B	32.1053503311128	5.09876409655878	0.63136587331286	8.07576765244675	6.70534536521098e-16	4.72909777201629e-15
Arl6	456.507745789428	1.12769405659267	0.139886562352905	8.06148952140045	7.53703556526057e-16	5.27935706124035e-15
Arl6ip4	2457.39263393034	-1.05320823953074	0.169433810540142	-6.21604528737918	5.09840946867563e-10	1.87302924402122e-09
Armc10	43.2108663699155	2.66142659553999	0.502249361500066	5.29901439315148	1.16429457024697e-07	3.31099631716379e-07
ARMC12	454.745083323483	-1.03910118711814	0.258298102475561	-4.02287580574255	5.74918161046692e-05	0.000120960075957054
ARMC4	129.505764572881	1.17935443621287	0.248229758160626	4.75105984452407	2.02353228574303e-06	5.03819579464218e-06
ARMC5	806.236859977293	-1.07219868702884	0.162350194084864	-6.60423409453011	3.99577704718276e-11	1.65847389475891e-10
ARMC6	863.610011739736	-1.1889616556253	0.13266853686873	-8.96189619398405	3.19142224687832e-19	3.31468311961394e-18
Armc9	825.875857925282	-1.00764298827886	0.176900790745165	-5.69609092211704	1.22585521258019e-08	3.87189011907773e-08
ARMCX4	549.861243603882	1.18573659887407	0.140286843169204	8.45222953262921	2.85792041800502e-17	2.37367882666054e-16
ARMT1	187.216811280789	1.60606550575401	0.220554670729891	7.28193830780818	3.29057559275125e-13	1.72044982215159e-12
ARNT	693.011000631019	1.23343580090691	0.165296199049791	7.46197316089144	8.52362506714113e-14	4.77171452855738e-13
ARPC1B	5563.25941371894	-1.19763571929011	0.0909332150214774	-13.1704979198992	1.2973919904664e-39	1.28964300887672e-37
ARPC4	5633.79806445285	-1.35413803052458	0.138826091429877	-9.75420410224952	1.76983439287474e-22	2.73603946042203e-21
Arrdc1	377.071751544775	-1.07295325355596	0.176133545607763	-6.09170303052524	1.11715782354979e-09	3.95491867476245e-09
ARRDC5	2.16216038626295	-4.144750471513	1.7461499663283	-2.37365091855674	0.0176131934975802	0.0267422496195776
ARSB	567.06236483114	1.2674857746249	0.267537447027739	4.7376013664864	2.16262689232905e-06	5.36713889283727e-06
ARSL	7704.99833908711	-1.45465606853219	0.158166101434769	-9.1970153865879	3.68029777742285e-20	4.2724785216844e-19
ARSI	404.198139561085	-1.15109223959281	0.132678517414156	-8.67579968503624	4.10654456454738e-18	3.76217203644239e-17
ASB11	122.351893574605	1.20800817447475	0.392174588157208	3.08028161679488	0.0020680495179326	0.00357464183445773
Asb14	39.5506392320102	1.03459343804675	0.388375450008184	2.66390019766941	0.00772404749129169	0.0123337795609933
ASB15	20.8134850954373	2.24425703150305	0.628317684446431	3.57185081218956	0.000354467326030663	0.000676142907862557
Asb16	3.26712353290221	4.33359063052789	1.32396462525816	3.27319215925643	0.00106340155863181	0.00191022337672247
ASB4	6.36910643174183	2.74156633103073	1.18657128036157	2.31049442743576	0.0208607966982974	0.0313146066959315
ASCC1	1540.66585430349	-1.06568055982653	0.128493198634742	-8.29367290369868	1.09804137006426e-16	8.49174075129632e-16
ASCC3	852.613391214236	2.05720339685902	0.202376858804846	10.1652106323224	2.83508577746621e-24	5.55532349413824e-23
ASCL2	36.7688779004325	-1.16582132724922	0.386443794978614	-3.01679401350909	0.00255463342775718	0.0043632854526559
ASF1B	176.425365594711	-1.66400884207396	0.236412849329976	-7.03857191683944	1.9422005332718e-12	9.2923572636973e-12
ASGR1	10.5662284191541	-1.71687820054805	0.607753537042992	-2.82495797375605	0.0047286817804969	0.00778764273528943
ASH1L	1152.32171003869	2.48140534017275	0.237289711510103	10.4572816258285	1.35692834251234e-25	3.14815562059197e-24
ASIP	27.0213122268542	-1.76170875210475	0.567293016456519	-3.10546525516726	0.0018997993890904	0.00329678634961513
Aspdh	13.2724671088768	-1.35987997327621	0.554300937772831	-2.45332432367908	0.0141542657845203	0.0217895232483478
Aspg	9607.62839665969	-2.52425502482221	0.212994701526801	-11.8512573633415	2.11985935829182e-32	1.03846103978486e-30
ASPH	2736.93256010015	1.40464596231558	0.133873805674177	10.4923136773613	9.37052342038394e-26	2.22778039029901e-24
ASPM	134.167748318659	2.23550467874172	0.266174240145827	8.39865149053104	4.51635040185927e-17	3.65441882595472e-16
Aspn	2433.8930756189	1.40893261377269	0.135687861232755	10.3836304955523	2.94363537979333e-25	6.533766148915e-24
Aspscr1	1841.25211462888	-1.15538240282054	0.138460163439703	-8.34451133176433	7.15089498017038e-17	5.64656399306883e-16
Astn1	81.8148642676947	1.17617628564992	0.287290025299551	4.0940380175871	4.23924754975928e-05	9.08190888724195e-05
ASXL2	286.592976912859	2.79811553904544	0.506481517349081	5.52461529828523	3.30208332008212e-08	9.94179793100474e-08
Atad1	1245.97868957198	1.16859325002691	0.172898799344043	6.75882802229055	1.39112398206958e-11	6.07560167296828e-11
ATAD2B	657.726332216546	2.03491329637786	0.160345762713667	12.6907831048311	6.65173498972297e-37	4.96684405883101e-35
ATAD5	96.5000598169913	1.58288374589154	0.232499810310745	6.80810768738246	9.889083284318e-12	4.39127826441626e-11
ATE1	217.427733880995	3.09201946172803	0.304110739824823	10.1674129085646	2.77172686789445e-24	5.43809983188168e-23
Atf2	1113.58198692843	1.12225973255441	0.10034068742427	11.1844931638664	4.85672399762848e-29	1.59628479768208e-27
ATF3	394.634948172118	-1.09843672159514	0.331418484992232	-3.31434959525836	0.00091856582470984	0.00166013153750285
Atf5	321.571534302542	-1.67579500803131	0.232348340890505	-7.2124251096806	5.49640614987816e-13	2.80603117814224e-12
ATF6	1185.8498657533	1.10540172312028	0.120443781217703	9.17774012028277	4.40232952006269e-20	5.06773634450861e-19
Atf6b	3316.4537874792	-1.05261435513301	0.13757336000207	-7.65129495359545	1.98965378512784e-14	1.18302491390941e-13
ATF7IP	660.889098901422	1.25426134251643	0.100023059450059	12.5397218342704	4.52581357719953e-36	3.12179661186023e-34
ATG101	1593.68328840786	-1.18165769030143	0.127870497680226	-9.24105021673163	2.44089532720268e-20	2.87928312293187e-19
ATG4A	577.099636132725	1.0192488134891	0.191689087155753	5.31719790945081	1.05377432843942e-07	3.01285440893219e-07
ATG4D	266.205598924699	-1.07649978110119	0.203028501606335	-5.30221014578771	1.1440903149571e-07	3.25835904918906e-07
Atl2	1688.10896781089	1.37542588546646	0.108827067965113	12.6386377138029	1.29274320728221e-36	9.46903619734046e-35
ATL3	688.966630150806	1.45485978904424	0.159926072421544	9.09707696196918	9.27955973434258e-20	1.0283731111935e-18
ATM	557.944550399498	2.94903214540805	0.247010334735353	11.9389018624166	7.41962882393014e-33	3.82982317347965e-31
Atoh8	1691.00803498509	-1.07456089156096	0.175234635109842	-6.13212616836503	8.67122898342255e-10	3.10693790409983e-09
Atox1	1958.76165291154	-1.61656743582468	0.140307490401494	-11.5216046641475	1.02680725588073e-30	4.13464639004118e-29
ATP10B	56.2051789381833	1.18359658889514	0.475411447426767	2.48962576585299	0.0127877666217709	0.0198227780082717
ATP11A	548.751908115606	1.57247094613329	0.263549497325798	5.96651089108097	2.42380567286978e-09	8.30725910429656e-09
ATP11B	673.366781829654	1.96918711855006	0.195204592514426	10.0878114248492	6.25484960185268e-24	1.16904127066462e-22
Atp11c	471.893172382722	1.62928936922645	0.124151227187112	13.1234254073937	2.41755527938841e-39	2.25374759439713e-37
ATP13A4	27.9163815261564	1.64594642272053	0.502580886527759	3.27498810010877	0.00105666424563496	0.0018994518436785
ATP1A3	431.926413076108	-1.16301857270447	0.28092082924459	-4.14002256732579	3.47271656346508e-05	7.52780808613584e-05
ATP2B1	1538.90628815563	1.48577821807411	0.12557309185551	11.8319792570188	2.66776031268641e-32	1.29042418646988e-30
ATP2C1	1266.88822932635	1.26806314805815	0.197556274739852	6.418743974232	1.37403265089962e-10	5.38755295338718e-10
ATP4A	5.92450070960582	-1.73159937218572	0.811695450513452	-2.13331166398723	0.0328991680206233	0.0478041755614234
ATP5F1D	3922.75218696672	-1.69616672848878	0.146547447683858	-11.5741812996148	5.57004369216904e-31	2.34094022057224e-29
ATP5MC1	4764.56873147802	-1.86632959367341	0.166252165977933	-11.2258964128091	3.0428491619829e-29	1.03094946717227e-27
Atp5mc2	2431.56849906527	-1.03747877319465	0.144324115073316	-7.18853375728388	6.54907961461548e-13	3.31374811289524e-12
Atp5me	2922.51580420353	-1.00749247620398	0.164090105970789	-6.13987339604333	8.25872757165345e-10	2.96396984384446e-09
ATP5MG	3595.15605012096	-1.2223027158943	0.129214511122998	-9.45948489276725	3.0946390142776e-21	4.0581191234116e-20
ATP5MPL	3786.12763384248	-1.41329302140183	0.147806014912048	-9.56180993204376	1.1571505052229e-21	1.60209622604308e-20
Atp5po	6227.94616642109	-1.18139432939103	0.146218197569797	-8.07966688843288	6.49439279563898e-16	4.59084328963781e-15
ATP6AP1	3859.30176905373	-1.16105352335018	0.113431602638175	-10.2357147068945	1.37178529496519e-24	2.78007923677925e-23
ATP6V0A1	1721.86298575744	-1.05905822041256	0.131960730697195	-8.02555589694892	1.01067223204921e-15	6.97449989833154e-15
ATP6V0A4	6.93485445360301	1.55895777471426	0.722837196917173	2.15672046397591	0.0310274515166674	0.0452726483807036
ATP6V0B	2911.01612740758	-1.22475967988646	0.16461933689188	-7.43995026957777	1.00723210853332e-13	5.57511489509161e-13
ATP6V0C	8446.41836096612	-1.15306662018247	0.117882671223077	-9.78147685507102	1.3522280767764e-22	2.13552076765652e-21
ATP6V1A	1034.5515165022	1.91471696284731	0.266920854319203	7.17335094603569	7.31839261140332e-13	3.68241789822067e-12
Atp6v1f	2383.23317571473	-1.14756679517568	0.154363855058002	-7.43416776384914	1.05228351562415e-13	5.8140176139837e-13
ATP7A	226.08739035757	4.98660499495754	0.665781293141852	7.48985447071594	6.89500230765245e-14	3.89349946755911e-13
ATP7B	149.224597673629	2.19487166501287	0.380237796179675	5.77236583807601	7.81661759123624e-09	2.52171165663582e-08
ATP8A1	589.623991572873	2.14221995885273	0.236555664247904	9.05588105727088	1.35469657029026e-19	1.47891715005002e-18
ATP8A2	37.1187827509315	1.94207815245448	0.328032450419332	5.92038424848478	3.21190291183864e-09	1.08369139262781e-08
ATP8B1	1358.97759786325	1.60821540335772	0.19168697279821	8.38980020332782	4.86969051337106e-17	3.92381243984671e-16
Atpaf1	720.723921589993	1.11174589341077	0.163626471953935	6.79441339860798	1.08754120678858e-11	4.806576248132e-11
ATR	422.259425369481	1.44914110282705	0.154590703530594	9.37405076586809	6.98010006818472e-21	8.80064747941125e-20
ATRX	1734.51614540508	2.375572019339	0.140577839053243	16.8986238182197	4.60529730377681e-64	2.52995296881053e-61
