	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	change
ABHD8	3623.21167576215	-1.36241076994783	0.148825536890991	-9.15441528657645	5.46529724584734e-20	6.23181632584313e-19	DOWN
Abi1	741.118567065705	1.07937406314532	0.188360874133892	5.73035174161525	1.00222591753014e-08	3.19242888039938e-08	UP
ABI2	1366.75356603439	0.652278602172199	0.110614589212433	5.8968586948283	3.70486867968071e-09	1.24103419056726e-08	NOT
ABI3	305.974656405284	-1.78438884644683	0.226318219438179	-7.88442420091705	3.15989143704527e-15	2.06392569361488e-14	DOWN
ABI3BP	23417.5057449188	1.41287880797034	0.152616830273762	9.25768675339368	2.08909000516814e-20	2.489107858985e-19	UP
ABITRAM	166.690901379488	0.592735055775819	0.153719435341761	3.85595389716339	0.000115279214303808	0.000233595688897534	NOT
ABL1	3996.30174270739	-0.788778507888644	0.122822895733702	-6.42208037171534	1.34424411481748e-10	5.27478647299044e-10	NOT
Abl2	106.683030235791	2.77234232299377	0.377817179222976	7.33778789174015	2.17152942727689e-13	1.1565950709963e-12	UP
Ablim1	8194.07471379092	0.443267122650678	0.0945420456260442	4.68857130936215	2.75119047037393e-06	6.7515653821461e-06	NOT
Ablim2	605.652637584916	-0.209433744044069	0.156080388594776	-1.34183253853764	0.179650299352236	0.225471679555817	NOT
ABLIM3	10680.6780440742	-0.371150343427019	0.195265569476599	-1.90074647784487	0.0573352275740426	0.07997193240333	NOT
Abr	2661.4154803333	0.0634612517420863	0.0976850014196664	0.64965195086039	0.515917067543697	0.575435888112331	NOT
ABRA	109.708238158135	0.0954037440000333	0.375997157336319	0.2537352800109	0.799700076280804	0.834179682773285	NOT
ABRACL	299.650230015765	-0.71913503567435	0.148721227958985	-4.835456548763	1.32840390555638e-06	3.37632334356713e-06	NOT
ABRAXAS1	440.208587897827	-0.515115279133957	0.144814821554316	-3.55706186428405	0.000375025862182933	0.000713500038602088	NOT
Abraxas2	518.49304427815	0.903198561184124	0.122098186827655	7.39731346263983	1.38967244197026e-13	7.56938438469777e-13	NOT
ABT1	521.738513706771	-0.651403272776915	0.122649583920326	-5.31109239799844	1.08970061092859e-07	3.11094558227608e-07	NOT
ABTB1	1542.6970667884	-0.965669275439491	0.176040158531673	-5.48550559993814	4.12288495110051e-08	1.2268952663538e-07	NOT
ABTB2	865.836580508802	-0.193748317958904	0.127868473307917	-1.51521569740137	0.129717789078729	0.167927876755514	NOT
Acaa1b	2640.62859570391	-0.793576314521336	0.125089702256858	-6.34405790567647	2.23790648212979e-10	8.56731645299163e-10	NOT
ACAA2	1319.95737742279	0.159698501148481	0.108000960771429	1.47867667109429	0.139226750213143	0.179122270975123	NOT
ACACA	1661.21159501192	0.504154191198483	0.0915469208642495	5.50705787195255	3.64880337277001e-08	1.09151873745524e-07	NOT
ACACB	1049.57684594217	-0.286850115602062	0.135441134912624	-2.11789509728426	0.0341839529218696	0.0495073499523772	NOT
ACAD10	777.78181475121	-0.419923746293554	0.132691982960776	-3.16465047038813	0.00155269353519789	0.00272643058886003	NOT
ACAD11	626.797871066265	0.644339471820391	0.114848912972941	5.61032277225123	2.01949595949722e-08	6.23522417683385e-08	NOT
ACAD8	1096.99812745644	0.0417307783289155	0.107385590138519	0.388606872440578	0.697566982149756	0.744919182251274	NOT
Acad9	1428.06779201245	-0.47024273615753	0.118737983599273	-3.9603395805048	7.48432572396499e-05	0.000155300011177701	NOT
ACAD9	248.990808656897	0.713705304284603	0.196278122670858	3.63619385886132	0.000276696131337311	0.000534556630523802	NOT
ACADL	2190.69702604562	0.457273463654435	0.126228162478023	3.62259463084594	0.000291662707480351	0.000561988696788521	NOT
ACADM	724.514168679734	1.74211322584587	0.284760079152545	6.11782814160768	9.48592866707718e-10	3.38701380587236e-09	UP
Acads	1180.04533968136	-1.0587710054997	0.161809077544214	-6.54333503143783	6.01618433477554e-11	2.44946922809733e-10	DOWN
ACADSB	213.191863685254	5.4037105340735	0.908199715864277	5.94991436319833	2.68282820571874e-09	9.13396712270157e-09	UP
ACADVL	1915.18539144458	-0.402800788308734	0.120773150505515	-3.33518490345534	0.000852426982731383	0.00154750759452073	NOT
ACAN	3630.82203873612	-0.265864924938208	0.132558133678407	-2.00564776796881	0.0448938416068742	0.0638340794598761	NOT
ACAP1	504.572811490619	0.218885369857032	0.197253277246788	1.10966658152492	0.267142728536343	0.322619365887661	NOT
ACAP2	1139.915880386	1.95076111961922	0.188076519965496	10.372167243296	3.31910370172321e-25	7.31439156732185e-24	UP
ACAP3	1815.41068765888	-0.579570127038774	0.116100872315262	-4.99195325135026	5.97717241437475e-07	1.58001144660444e-06	NOT
ACAT1	3641.59853455566	-0.652266722951995	0.144408702955377	-4.51681034178079	6.27780852046925e-06	1.48242632271812e-05	NOT
Acat2	758.833903818783	0.879994240090774	0.202156359000011	4.35303764098128	1.34264086739971e-05	3.05420021034345e-05	NOT
ACBD3	1738.0153238052	1.04861971042404	0.122347777825407	8.57081124857409	1.02758553752971e-17	8.92508229152007e-17	UP
ACBD4	548.901869288794	0.246356146771608	0.112408569077044	2.19161358243744	0.0284074203638248	0.0417148391442819	NOT
ACBD5	765.341921599978	2.01540402306583	0.262819925023375	7.66838367709975	1.74177218273906e-14	1.04737840949539e-13	UP
ACBD6	620.983483865427	-0.79483902348549	0.129893828556434	-6.11914386017317	9.40794419835757e-10	3.36072916068593e-09	NOT
Acbd7	64.3378833512539	0.482346001603722	0.316706487999525	1.52300637934656	0.127757109419321	0.165628464720526	NOT
Accs	270.73459843227	0.66945870555003	0.151922633774286	4.4065764851382	1.0501723661685e-05	2.41967515524325e-05	NOT
ACD	530.889035029905	0.0363283593427376	0.164115866998099	0.221357995465231	0.824813695921864	0.856149825944403	NOT
ACE	4248.43156371494	-0.644849614395637	0.138328676079448	-4.66172042321342	3.1357697839948e-06	7.64775817621817e-06	NOT
Ace3	2.80156886357217	-2.44517709042231	1.11501336980507	-2.19295764215796	0.0283104310519184	0.041580354286318	DOWN
Acer2	775.922066689825	1.14257049597813	0.174150013831146	6.56084068466369	5.35052620954137e-11	2.19296014269026e-10	UP
ACER3	637.964773150193	0.753896013684098	0.136577667826243	5.51990691950618	3.39179279559946e-08	1.01879626600099e-07	NOT
Ache	517.772204650349	-0.675517981228793	0.227428215450806	-2.97024702889124	0.00297560365442731	0.00503805563152459	NOT
ACIN1	4728.26071998444	0.348583115142495	0.0763643510334643	4.56473616844775	5.0012290233532e-06	1.19214171450827e-05	NOT
ACKR1	1941.89466486875	-0.569507520701686	0.198102901615712	-2.87480655788899	0.004042751000126	0.00672567552281399	NOT
ACKR2	223.792045604702	-1.11217179751877	0.191652929455118	-5.80305138398223	6.51188246153676e-09	2.12170675753778e-08	DOWN
ACKR3	1564.16423061889	-0.092986284579795	0.138790599337634	-0.669975380346822	0.502873484715669	0.562764637460634	NOT
Ackr4	2386.9908795154	0.797222436270396	0.18568873480925	4.29332687892643	1.76015569657621e-05	3.94330249413564e-05	NOT
ACLY	3969.80320909114	-0.535148579982188	0.0985475864966429	-5.43035703873294	5.62414178813333e-08	1.64813391093669e-07	NOT
ACO1	1274.33944898717	0.342731737691422	0.109499727543735	3.1299779951921	0.00174819398044645	0.00304779777935252	NOT
Aco2	8077.00208143137	-0.96868730690285	0.109420617029831	-8.85287739365202	8.52913427964961e-19	8.41533954391086e-18	NOT
Acod1	12.9713192308211	2.07534770936724	0.665074630741431	3.12047342273998	0.00180560590651564	0.00314290257485838	UP
Acot1	47.6430067873396	3.04055000873517	0.420803078497136	7.22558879463109	4.98935337766645e-13	2.55650345287359e-12	UP
Acot11	150.416043079315	1.74236190735755	0.34042130898408	5.11825159405352	3.08381053125576e-07	8.4015539482423e-07	UP
ACOT12	20.1379981156528	0.779172073211795	0.541498003212014	1.43891956865947	0.150173312480447	0.191714324223938	NOT
Acot13	644.825728329548	-0.282793086607609	0.159515858823271	-1.77282113950136	0.0762583493630431	0.103723223088012	NOT
Acot2	904.46988763588	-0.0177848343360582	0.115603316292754	-0.153843634476885	0.877733028019208	0.901347849455335	NOT
Acot3	367.396147119146	0.0218393421815133	0.196340109621359	0.111232199185538	0.91143221879815	0.929007381190984	NOT
Acot4	115.266063150729	0.320538669091189	0.24814350143026	1.29174718355973	0.19644471154205	0.244430817886316	NOT
Acot7	1344.31169132821	-1.29890032598365	0.134790725968951	-9.63642206573507	5.6109635783828e-22	8.06423388970511e-21	DOWN
Acot8	397.783063910145	-1.02935961783013	0.164197300589829	-6.26904105081182	3.63278358286946e-10	1.35992886521533e-09	DOWN
ACOT9	2187.96943203337	-0.11538166914524	0.103661685412438	-1.11305993806846	0.26568268803654	0.321031508827813	NOT
ACOX1	512.067374751438	1.21538634221384	0.157608807848188	7.71141130249852	1.24433926327152e-14	7.58938403950935e-14	UP
ACOX2	751.354944970706	0.462404135571059	0.134113576678339	3.44785477371988	0.000565057772256253	0.00105315868809471	NOT
ACOX3	904.7052158955	-0.333748693716837	0.104493624225467	-3.19396227464276	0.00140334454926839	0.002477191399684	NOT
Acp1	657.334982118611	0.765457367300761	0.197825626630414	3.86935393729762	0.000109124132013393	0.000221824685956127	NOT
ACP2	1715.06285565666	-1.01215191743546	0.134911872394903	-7.50231910259736	6.26985092242946e-14	3.54830194587233e-13	DOWN
ACP3	107.287421971591	-0.615811870290395	0.265911391598214	-2.31585366309117	0.0205662600568653	0.0309207518516961	NOT
Acp4	273.502047771349	-1.52116504853648	0.210100304897138	-7.24018486922819	4.48073550560945e-13	2.30664904776722e-12	DOWN
Acp5	659.325131181096	-2.27893279189713	0.270261149059739	-8.43233590853041	3.38832720227454e-17	2.79160412562329e-16	DOWN
ACP6	224.658407572936	-0.380777417554457	0.176894717400673	-2.15256522721355	0.0313528638382295	0.0457127726596821	NOT
Acr	49.067188314881	0.882610790502542	0.460952549015423	1.91475411598822	0.0555238685757014	0.0776708026947471	NOT
ACRBP	178.760971228626	-0.220960236198668	0.210738607912534	-1.04850382370551	0.294406541527975	0.351623683654267	NOT
Acsbg1	431.950284912029	0.824302464749371	0.296586894838171	2.77929496918312	0.00544770319520422	0.00890694840015214	NOT
acsbg2	67.0912365068495	-0.0997787125325115	0.290250611824545	-0.343767449464766	0.731021181511619	0.774632668366749	NOT
Acsbg2	39.6633493054334	1.13117752570359	0.432371363961042	2.61621749262172	0.0088909904516372	0.0140599583763836	UP
Acsf2	3504.5237197612	-0.598546146814362	0.101845395079013	-5.87700746165307	4.17749385231586e-09	1.38906637346136e-08	NOT
ACSF3	745.661411873494	-0.729880653827754	0.148586372040964	-4.91216417631176	9.00765781327079e-07	2.33376776964345e-06	NOT
ACSL1	1460.0279524784	0.614971011372284	0.0939130940339181	6.54829891080127	5.81961498605229e-11	2.37257666884326e-10	NOT
ACSL3	792.766268381736	0.694772579475235	0.150244737194264	4.62427232028039	3.75915735750012e-06	9.08886489674111e-06	NOT
ACSL4	1307.0082361616	1.30209937168852	0.155201654330154	8.38972611025532	4.87276045666699e-17	3.92423043688229e-16	UP
ACSL5	1270.51063841356	-0.204854594777079	0.126746663820264	-1.61625236201545	0.106039761905455	0.140032934205848	NOT
ACSL6	348.776043036102	1.52716464513518	0.275881596816556	5.5355799834327	3.10200132042184e-08	9.37241883927101e-08	UP
ACSM1	66.4920024298156	0.021440542597559	0.603275445176439	0.035540220920625	0.97164897496331	0.97755932584771	NOT
ACSM3	5.56340182307559	2.18238721953699	0.838606547983633	2.60239706544669	0.00925746007757541	0.0146034510217685	UP
ACSM5	334.936880467925	1.41570162964197	0.202138377358598	7.00362617005914	2.49421085589566e-12	1.17976480274868e-11	UP
Acss1	1200.68616996757	-0.434827546161805	0.126198556378776	-3.4455825695557	0.000569829850134494	0.00106128136030619	NOT
Acss2	1317.51693376707	-0.0313264658127865	0.113441616332828	-0.276146151874963	0.782435814182447	0.819254006839473	NOT
ACSS3	632.719236934616	1.41731836056244	0.211859628033928	6.6898935569521	2.23332982936753e-11	9.53987210089734e-11	UP
Acta1	26593.7197329395	-1.0313576218983	0.363776506205219	-2.8351408194472	0.00458054901666647	0.00756068301044786	DOWN
Acta2	15406.9121165127	-0.282750658436333	0.195175678747227	-1.44869822024559	0.147421877720157	0.188640156650151	NOT
ACTB	91962.5392827785	-0.897769093255807	0.0854071299180611	-10.5116410552271	7.63532013520342e-26	1.83797330703754e-24	NOT
actc1	8567.14209164263	-0.584047332081717	0.229334434964624	-2.54670578437908	0.0108745074017564	0.0170095254071402	NOT
ACTG1	51222.3796908723	-1.08579346131447	0.0797701173298949	-13.6115314563735	3.42001340046411e-42	4.34765670462305e-40	DOWN
Actg2	861.976303245386	-1.02194167957905	0.266080074768068	-3.84072982717641	0.000122669064527584	0.000247884334020401	DOWN
Actl10	2.05248829842556	-1.58435597232169	1.42977073280349	-1.10811890044433	0.267810469371815	0.323311721246158	NOT
ACTL6A	455.272616730408	0.524962698332339	0.156486597203298	3.35468153640238	0.000794563994399543	0.00145119726452788	NOT
ACTL6B	18.2176294136204	-0.978706331524612	0.496980130665704	-1.96930676124544	0.0489178752452391	0.0691086294105683	NOT
ACTL7B	18.5772800695777	-1.75741609717717	0.622968053039223	-2.82103727246271	0.0047868640778496	0.00787503136315321	DOWN
ACTN1	3775.88302551961	-0.0962979454475166	0.125166499877827	-0.769358778439213	0.441680352479162	0.502435082224114	NOT
ACTN2	1561.84167085808	-0.0946891970127789	0.27682998873924	-0.342048191541745	0.732314625487436	0.775629248037439	NOT
ACTN3	3476.00543959229	0.0268712133983184	0.250827169739368	0.107130393514546	0.914685535375245	0.931520981537474	NOT
ACTN4	6682.97314566439	-0.0137989833539361	0.0914291260312034	-0.150925464924894	0.880034512472549	0.903289127909565	NOT
ACTR10	1582.20453811133	0.343843080632624	0.116476162578026	2.95204677954847	0.00315675103219932	0.00532833802011301	NOT
ACTR1A	5056.25663778762	-0.453357123776294	0.0799802994456009	-5.66835992011567	1.44170868236656e-08	4.52578835758417e-08	NOT
Actr1b	2696.47519726133	-0.557270843090423	0.0748941506732111	-7.44077926087962	1.00093080276495e-13	5.54223096045011e-13	NOT
ACTR2	4725.59694548492	0.530424085569418	0.136183930457494	3.89490950795383	9.82353972290463e-05	0.00020093841491718	NOT
ACTR3	3212.99200586435	0.452105657002603	0.109337487972362	4.13495558922011	3.55023284701664e-05	7.68501008342387e-05	NOT
ACTR3B	496.381448055531	0.542859544764217	0.120318931260424	4.51183815445656	6.42682208039857e-06	1.51621744234188e-05	NOT
ACTR5	406.600602290137	0.1147656117435	0.116658218283153	0.983776483410199	0.325225424484443	0.383606892065003	NOT
ACTR6	295.566280870625	0.85984340615433	0.176773278543453	4.8641028397455	1.14977124771376e-06	2.94370528167993e-06	NOT
ACTR8	730.098244175515	0.0277863903604539	0.133001890362166	0.208917258880992	0.8345128308049	0.864816840493227	NOT
ACTRT3	4.34106013194759	-1.14205573598597	1.08042997305854	-1.05703818337526	0.290494161418172	0.347544620901791	NOT
ACVR1	1728.5913875981	0.72427763095485	0.16200760614422	4.47063967052321	7.79859942590649e-06	1.82085695763955e-05	NOT
ACVR1B	622.93409245842	0.297060580993263	0.159540415380803	1.8619769810942	0.0626063349357157	0.0867711095699829	NOT
ACVR1C	3.28254999562572	4.96426089659554	1.41444259104934	3.50969415656005	0.00044862239338903	0.000845675202832115	UP
ACVR2A	212.18214121538	0.630286089284159	0.163078759648172	3.86491834156665	0.000111126371579639	0.000225715812443947	NOT
ACVR2B	272.438233018254	1.50000139929122	0.155670906139009	9.63572087100054	5.64940656466972e-22	8.10626602404382e-21	UP
Acvrl1	2363.29892686514	-0.504556582830155	0.102112826670893	-4.94116752302162	7.76561486799019e-07	2.02424483815328e-06	NOT
ACY1	1547.29221357486	0.0297363597199191	0.107805433697655	0.275833589272652	0.782675883622675	0.819433735494418	NOT
ACYP1	352.798506886389	0.333834404093098	0.144033618288386	2.31775336938833	0.0204627286918484	0.0307831484340354	NOT
ACYP2	204.003805984802	0.25924010303065	0.247790056574816	1.04620865992004	0.295464705524071	0.352695801674008	NOT
ADA	1092.07239164915	-0.841731307750977	0.123203758209515	-6.83202623023533	8.37235361543468e-12	3.75134119757111e-11	NOT
Adad1	17.881275335228	0.87115464424007	0.581529781926108	1.49803960401595	0.134122961126724	0.173062611194637	NOT
ADAL	490.756669107286	0.751490918177849	0.113374744331336	6.62838026766904	3.39390244133865e-11	1.42209227329532e-10	NOT
ADAM10	2281.18001826046	1.02963171204529	0.121626739733397	8.46550449598684	2.55046274196093e-17	2.12290140134432e-16	UP
ADAM11	178.299778548779	-0.815411728674312	0.19255378987689	-4.23472178447201	2.28834840303975e-05	5.0610172732649e-05	NOT
ADAM12	176.514562223804	0.978387803243237	0.242064471821713	4.0418480080127	5.3031603781987e-05	0.000112205244755781	NOT
Adam15	2765.06118680918	-0.741751252779728	0.124126946427587	-5.97574720177661	2.29037938856882e-09	7.88333312932772e-09	NOT
ADAM17	1793.77354714377	-0.710498794276963	0.124763584762929	-5.69476098035358	1.2354487384231e-08	3.89978914312008e-08	NOT
ADAM19	652.868953653786	0.278781888968543	0.139557874240126	1.99760773432867	0.045759204080923	0.0649684398350339	NOT
Adam1b	5.00054885716006	1.43962039872763	0.902816619616177	1.5945878348359	0.110804434758037	0.145736965835667	NOT
ADAM20	0.501236173202053	-0.95968781148402	3.08562071880556	-0.311019369825697	0.755785896411986	NA	NOT
ADAM22	91.4903215844397	2.21943720925473	0.350374380156197	6.33447345169846	2.38153170624318e-10	9.08775011298254e-10	UP
ADAM23	280.142548778285	0.245780027970063	0.181921505870929	1.35102239173658	0.176688259973125	0.222211793249539	NOT
ADAM28	5.49978724251637	0.928250675838439	0.923809981607851	1.00480693467163	0.314989824036792	0.373285448498761	NOT
Adam3	86.6702282089472	1.22928227554884	0.230592868786173	5.33096397134786	9.76928010191837e-08	2.79938648524047e-07	UP
ADAM32	1.50530253220001	0.750497981949481	1.40137805487117	0.535542838951104	0.592274543071368	0.648932760276642	NOT
ADAM33	3253.27600585597	0.703465094826047	0.113506333784322	6.1975844992292	5.73362586620476e-10	2.09496866671101e-09	NOT
ADAM5	0.167703482184158	0.738834087676932	3.16074699792792	0.233752998313781	0.815176740601827	NA	NOT
Adam8	17.6247473654999	0.561971379815156	0.436995941457163	1.28598764084916	0.198447375031161	0.246648151481037	NOT
ADAM9	996.056860819402	1.27926177961645	0.201052478004758	6.3628252300684	1.98076032315974e-10	7.64760423966947e-10	UP
ADAMDEC1	3.16403936479729	3.08460604924627	1.30915075558388	2.35618857193458	0.0184635422139557	0.0279368686145059	UP
Adamts1	4422.95464203068	1.62039887001593	0.191075452667166	8.48041361356082	2.24394790718096e-17	1.88100309036826e-16	UP
Adamts10	7458.60135115166	0.202322782944412	0.15140166733364	1.33633127367454	0.181441018885148	0.227477850883637	NOT
ADAMTS12	467.164545570278	0.094168698566543	0.124849330681799	0.75425873773043	0.450693873704649	0.511553509838025	NOT
Adamts13	6.19969901092416	-0.0418917415406779	0.746654498383602	-0.0561059253394541	0.955257423637834	0.964791181247351	NOT
ADAMTS14	429.279126701045	-0.132897379614971	0.182904546975638	-0.726594181568774	0.467474593611498	0.528455515464986	NOT
ADAMTS15	949.494249362323	-0.746104227658612	0.192383307724767	-3.87821706821896	0.000105224809636587	0.000214294720221101	NOT
ADAMTS16	91.4264656191285	-0.544811369163266	0.356844965388517	-1.52674528718683	0.126824361396581	0.164528323100464	NOT
ADAMTS17	548.800291651591	-0.33177244925533	0.149652367344067	-2.21695423295609	0.026626219172347	0.0393244842351456	NOT
ADAMTS18	5.48859357761299	0.566497931538034	0.827632095831897	0.684480380100069	0.49367187441694	0.55363522690882	NOT
ADAMTS19	21.9276167068374	0.421419328916652	0.508886303426808	0.828120792559833	0.407602095208859	0.467976267825471	NOT
ADAMTS2	13070.3720061826	-1.17088008320865	0.125374539526601	-9.33905789508575	9.71950753354618e-21	1.20084710747797e-19	DOWN
Adamts20	120.244200922802	3.01138310687235	0.41431424577526	7.26835521003505	3.63890898456622e-13	1.89552433379372e-12	UP
ADAMTS3	211.817957306302	0.379871133237317	0.172817242525652	2.19810898314114	0.0279413405218756	0.0411049827761564	NOT
ADAMTS4	580.19265392971	-0.377647211330566	0.223362146988387	-1.69073952960437	0.0908865609664175	0.121725475035736	NOT
ADAMTS5	419.863598485075	2.23467092661957	0.224385345550762	9.95907696705633	2.30189881299056e-23	4.00088220807015e-22	UP
ADAMTS6	230.703506597156	0.82197845878978	0.236330112063554	3.47809448238544	0.000504991891524584	0.00094625231763079	NOT
ADAMTS7	640.993196572205	-0.464096692701263	0.136944270766528	-3.38894566456516	0.000701619118743401	0.00129110004599964	NOT
ADAMTS8	112.960275844356	-0.645570769998481	0.295542917781117	-2.18435540545282	0.0289361424093267	0.0424385719431982	NOT
ADAMTS9	827.499672265449	0.0209075991028211	0.153397068784269	0.136297253060453	0.891586295361103	0.912892258220361	NOT
Adamtsl1	1416.64129157406	0.601549788980632	0.14504339724112	4.14737796013296	3.3630462861666e-05	7.30964786969262e-05	NOT
ADAMTSL2	1103.34141398929	-1.15240897012863	0.210077810557522	-5.48562919172791	4.12000321357199e-08	1.22627495029343e-07	DOWN
ADAMTSL3	3132.60679527401	0.715515672615881	0.156231833415682	4.57983278421965	4.65347821482224e-06	1.11425594490031e-05	NOT
ADAMTSL4	4973.21413635034	-0.279291179911755	0.102010850638147	-2.73785757264644	0.00618408517308843	0.010016173331836	NOT
ADAMTSL5	499.772488148822	-1.19273859058063	0.153143812138917	-7.7883564077581	6.78864629604067e-15	4.28314016922467e-14	DOWN
ADAP1	630.898511715347	-0.401558993176827	0.242041065994347	-1.65905315086576	0.0971050825106504	0.129344508068828	NOT
Adap2	628.602185285039	0.30106469722549	0.138148978108618	2.17927560049544	0.0293112006759225	0.0429558773625228	NOT
ADAR	4335.12697163342	-0.388206011503986	0.133258561466739	-2.9131787648847	0.0035776972524345	0.00599087079653249	NOT
Adarb1	320.383128711043	1.05640470399756	0.240107039212994	4.39972400417817	1.08388642141669e-05	2.49361964316954e-05	UP
Adarb2	2.60857306974424	3.98598084485577	1.68578036387186	2.36447222323842	0.01805578128151	0.0273683511699041	UP
ADAT1	51.2531607864523	1.80272601989371	0.453026346810384	3.97929619896533	6.91195827211888e-05	0.000144006152162715	UP
ADAT2	105.344033420523	0.110778947526528	0.221177473493286	0.500859991647799	0.616469661218169	0.671710443356087	NOT
ADCK1	52.4484893109584	0.867072271787811	0.317930534637323	2.72723811437903	0.00638669325015375	0.0103236775508475	NOT
ADCK2	662.732755021311	0.27102172792222	0.172848321638817	1.56797431038148	0.116887127815819	0.152952598899441	NOT
Adck5	554.015169664767	-0.444057086160325	0.166957229066897	-2.65970565420919	0.00782089672556959	0.0124767717727351	NOT
Adcy1	106.673422718991	0.439648291922614	0.236323056662886	1.86036986035506	0.0628332158238046	0.0870407534043374	NOT
ADCY2	2186.5964931897	-0.264775963592779	0.130218962048535	-2.03331342400112	0.042020867801337	0.0600208922388491	NOT
ADCY3	2258.24739472344	-0.68710574105499	0.117120287178099	-5.86666714717103	4.44642012063848e-09	1.47402660119959e-08	NOT
ADCY4	809.53324782218	0.687305443754946	0.157841496092658	4.35440274432952	1.33430201264595e-05	3.03612922463313e-05	NOT
ADCY5	684.936295383209	-0.0570977494728987	0.169607437998723	-0.336646494673947	0.736383402235363	0.778866086308488	NOT
ADCY6	958.787725840087	1.36162284392867	0.248768000575851	5.4734645966393	4.41321083227109e-08	1.30949091477612e-07	UP
ADCY7	1419.93189677383	0.82898402915962	0.132344248350807	6.26384629094133	3.75595719806626e-10	1.40398866635857e-09	NOT
ADCY8	17.4258591163618	-0.875616009405203	0.717318777103823	-1.22067905839647	0.222207559770692	0.27348349211016	NOT
Adcy9	738.996757057332	0.359138406991834	0.132264774439431	2.7152989789908	0.00662159619059091	0.0106719816223459	NOT
ADCYAP1	20.264311309043	0.810119469317631	0.548458662443938	1.47708391678551	0.139653144194252	0.179610757859196	NOT
ADCYAP1R1	325.497056699612	0.101443690355725	0.291250916069409	0.348303420723146	0.727612325135019	0.771924462737213	NOT
ADD1	4647.73439261841	-0.315421208356268	0.0976377340122639	-3.23052569323915	0.00123562798252085	0.00219752915101581	NOT
ADD2	129.708698281893	0.138942725680844	0.270147462698964	0.514321786674242	0.607027031983462	0.662736163387722	NOT
ADD3	4815.78365422879	1.12114025345188	0.130858038306597	8.56760706457387	1.05657611563392e-17	9.15104381232038e-17	UP
ADGB	123.661943013495	1.12296116196722	0.277423612170967	4.04782113959057	5.16966258799998e-05	0.000109516251106756	UP
Adgra1	22.8505068075068	0.452838901738841	0.492664429224	0.919162973572318	0.358010334715342	0.417760995946376	NOT
ADGRA2	14885.4377725353	-0.531156678873968	0.0907762850842801	-5.85127137975323	4.87829496004546e-09	1.60715213269264e-08	NOT
ADGRA3	812.267009242953	0.549239310015197	0.140069564499266	3.921189531635	8.81129224946467e-05	0.000181172700683419	NOT
Adgrb1	510.110441095689	-0.454959759884791	0.170348442446434	-2.67075972841873	0.00756797971380277	0.0121021586399536	NOT
ADGRB2	1357.63980577398	-0.190496387413929	0.152212026050792	-1.25151995119204	0.210744839279867	0.260605926344795	NOT
ADGRB3	185.356215487147	1.00268327382847	0.17153956511132	5.84520121161424	5.05956319181801e-09	1.66401969246407e-08	UP
Adgrd1	1211.64454962331	-0.811451359901389	0.148269977913669	-5.47279612042473	4.42989662306058e-08	1.31393501457612e-07	NOT
ADGRD2	0.991162140103119	-0.399171936320917	2.04708091505538	-0.194995680622678	0.845396329082166	NA	NOT
Adgre1	7.31904150018726	0.666784860251351	0.766022708468939	0.87045051390717	0.384054251625937	0.444676138389925	NOT
ADGRF1	21.8162563841196	0.340685691431242	0.574988247234755	0.592508965304378	0.553509819061645	0.61147853790856	NOT
ADGRF2	142.452427798844	0.938205765270795	0.164961401862668	5.68742599588153	1.28968460880853e-08	4.06514931407639e-08	NOT
ADGRF3	2.83374235341913	-0.327498438196391	1.05786314621397	-0.309584882854164	0.75687665361773	0.797146176902524	NOT
ADGRF4	6.83757844907101	1.02794904044175	0.935375581798829	1.09896929152768	0.271781460659756	0.327603042697936	NOT
Adgrf5	1373.97539593897	0.763720693336269	0.19137796288895	3.99064072899254	6.58950353842621e-05	0.000137829403628055	NOT
ADGRG1	1529.72403986785	-0.155508201494315	0.229680369705583	-0.677063528300888	0.498365648052484	0.558288573180635	NOT
Adgrg2	368.988158044504	0.769463927095538	0.212031236821196	3.6290121145896	0.000284507890586035	0.000549027772298882	NOT
Adgrg3	1.82345065719564	1.13042008142537	1.33834377526038	0.84464104239992	0.398311286482772	0.45886939849296	NOT
ADGRG4	0.164186628399312	0.738834087676932	3.16074699792792	0.233752998313781	0.815176740601827	NA	NOT
ADGRG5	8.46971830410318	-0.324484709916835	0.717823644547622	-0.452039595493302	0.651240457950976	0.703270199677191	NOT
Adgrg6	1874.59012219966	1.43113120694692	0.130730253135327	10.9472074950048	6.85277595591482e-28	2.03100962916921e-26	UP
Adgrl1	2830.05199712699	-0.373096145164141	0.123251596422547	-3.02711004152064	0.0024690405769896	0.00422926304624209	NOT
Adgrl2	1543.79161292393	0.970662924207534	0.161665240053216	6.00415354523965	1.92332625632359e-09	6.66620199972274e-09	NOT
Adgrl3	143.225348291502	1.20580622067257	0.284623525747534	4.23649527039496	2.27035700798058e-05	5.02411616986869e-05	UP
adgrl4	31.5208302630481	1.45484813092824	0.368839277111823	3.9443958960129	8.00013980584595e-05	0.000165311862565183	UP
ADGRL4	1029.27116752563	0.902384584690444	0.16718071567542	5.3976595389292	6.75158300632328e-08	1.96467744614576e-07	NOT
ADGRV1	480.563712526312	-0.193711230006827	0.128839677762406	-1.50350601127745	0.132708607975887	0.171378186727439	NOT
ADH1	419.270708928181	0.710804019578523	0.182958424307611	3.88505761496631	0.000102305623697679	0.000208653553927035	NOT
