ONTOLOGY	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:1901201	regulation of extracellular matrix assembly	2/661	20/28928	0.1	4.37639939485628	2.30978925474309	0.0755469603414749	0.32004439562843	0.277151377047244	Tgfbr3/Phldb1	2
BP	GO:1901970	positive regulation of mitotic sister chromatid separation	2/661	20/28928	0.1	4.37639939485628	2.30978925474309	0.0755469603414749	0.32004439562843	0.277151377047244	Birc5/Mad2l1bp	2
BP	GO:1904478	regulation of intestinal absorption	2/661	20/28928	0.1	4.37639939485628	2.30978925474309	0.0755469603414749	0.32004439562843	0.277151377047244	Cldn15/Abcg2	2
BP	GO:1905809	negative regulation of synapse organization	2/661	20/28928	0.1	4.37639939485628	2.30978925474309	0.0755469603414749	0.32004439562843	0.277151377047244	Slit1/Clstn3	2
BP	GO:2000786	positive regulation of autophagosome assembly	2/661	20/28928	0.1	4.37639939485628	2.30978925474309	0.0755469603414749	0.32004439562843	0.277151377047244	Snx7/Pip4k2a	2
BP	GO:0039531	regulation of cytoplasmic pattern recognition receptor signaling pathway	6/661	129/28928	0.0465116279069767	2.03553460225873	1.80253345799835	0.0759729950635645	0.32154153838088	0.278447869599982	C1qbp/Igtp/Plcg2/Myd88/Tlr4/Slc15a4	6
BP	GO:0006887	exocytosis	14/661	399/28928	0.0350877192982456	1.53557873503729	1.6473241549528	0.0761102530239861	0.321814794782413	0.278684503607658	Rap1a/Rab26/Rapgef4/Lat/Vamp3/C9orf72/Tph1/Fes/Exoc3l/Mical1/Npy1r/Nkd2/Rala/Cadps2	14
BP	GO:0032663	regulation of interleukin-2 production	4/661	70/28928	0.0571428571428571	2.50079965420359	1.92243291888486	0.0762663306754832	0.321859910295867	0.278723572645738	Ezr/Nr1h4/Hdac7/Plcg2	4
BP	GO:0051898	negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	4/661	70/28928	0.0571428571428571	2.50079965420359	1.92243291888486	0.0762663306754832	0.321859910295867	0.278723572645738	Cryba1/Hyal2/Mstn/Ddit3	4
BP	GO:0002753	cytoplasmic pattern recognition receptor signaling pathway	8/661	193/28928	0.0414507772020725	1.81405156263473	1.73515204391431	0.0763428805435875	0.321876125872821	0.278737614977189	C1qbp/Nr1h4/Igtp/Plcg2/Nfkbia/Myd88/Tlr4/Slc15a4	8
BP	GO:0007029	endoplasmic reticulum organization	5/661	99/28928	0.0505050505050505	2.21030272467489	1.84463050894093	0.0767580220672912	0.322704428957168	0.279454907151572	Reep2/Get4/Wdr83os/Mmgt1/Tle6	5
BP	GO:0072655	establishment of protein localization to mitochondrion	5/661	99/28928	0.0505050505050505	2.21030272467489	1.84463050894093	0.0767580220672912	0.322704428957168	0.279454907151572	Timm23/Timm21/Timm10/Rala/Ddit3	5
BP	GO:1904427	positive regulation of calcium ion transmembrane transport	5/661	99/28928	0.0505050505050505	2.21030272467489	1.84463050894093	0.0767580220672912	0.322704428957168	0.279454907151572	Cracr2a/P2rx5/Adcyap1r1/Plcg2/Hspa2	5
BP	GO:0070374	positive regulation of ERK1 and ERK2 cascade	9/661	227/28928	0.039647577092511	1.73513632395183	1.7003756012124	0.0778188810381373	0.326848366267071	0.283043465325139	Rap1a/Angpt1/Adcyap1/Pdgfra/Fgfr2/Adam17/Inhba/Tnfrsf11a/Tlr4	9
BP	GO:0051146	striated muscle cell differentiation	13/661	365/28928	0.0356164383561644	1.55871759268854	1.6426666379786	0.0778913545090941	0.326848366267071	0.283043465325139	Tbx18/Myh11/Cyp26b1/Myo18b/Cavin4/Gpx1/Itgb1/Acadm/Capn2/Smo/Pdgfra/Met/Mmp14	13
BP	GO:0048813	dendrite morphogenesis	8/661	194/28928	0.0412371134020619	1.80470078138403	1.71968860034678	0.0781246265072796	0.327041552608787	0.283210760429708	Cc2d1a/Itgb1/Abi3bp/Rac1/Actr2/Pqbp1/Met/Slc30a1	8
BP	GO:0120254	olefinic compound metabolic process	8/661	194/28928	0.0412371134020619	1.80470078138403	1.71968860034678	0.0781246265072796	0.327041552608787	0.283210760429708	Akr1b8/Gpx1/Pla2g4a/Rdh8/Rdh9/Inhba/Cyp4f14/Cyp1b1	8
BP	GO:0099504	synaptic vesicle cycle	10/661	261/28928	0.0383141762452107	1.67678137733957	1.67953902153841	0.0781590157352828	0.327041552608787	0.283210760429708	Rap1a/Rapgef4/C9orf72/Capn2/Rac1/Sh3gl2/Npy1r/Cadps2/Th/Slc2a4	10
BP	GO:0010464	regulation of mesenchymal cell proliferation	3/661	44/28928	0.0681818181818182	2.9839086783111	2.01387223949127	0.0790080307003401	0.328645781856161	0.284599987521581	Tbx18/Smo/Fgfr2	3
BP	GO:0045880	positive regulation of smoothened signaling pathway	3/661	44/28928	0.0681818181818182	2.9839086783111	2.01387223949127	0.0790080307003401	0.328645781856161	0.284599987521581	Tedc2/Smo/Scube2	3
BP	GO:0051647	nucleus localization	3/661	44/28928	0.0681818181818182	2.9839086783111	2.01387223949127	0.0790080307003401	0.328645781856161	0.284599987521581	Ehbp1l1/Slit1/Fhod1	3
BP	GO:1901532	regulation of hematopoietic progenitor cell differentiation	3/661	44/28928	0.0681818181818182	2.9839086783111	2.01387223949127	0.0790080307003401	0.328645781856161	0.284599987521581	Tmsb4x/Pus7/Nfe2l2	3
BP	GO:1904036	negative regulation of epithelial cell apoptotic process	3/661	44/28928	0.0681818181818182	2.9839086783111	2.01387223949127	0.0790080307003401	0.328645781856161	0.284599987521581	Agap2/Btc/Yap1	3
BP	GO:0009953	dorsal/ventral pattern formation	5/661	100/28928	0.05	2.18819969742814	1.82009790108608	0.0793615967107337	0.328645781856161	0.284599987521581	Bmpr1b/Dll4/Gli2/Smo/Ddit3	5
BP	GO:0045185	maintenance of protein location	5/661	100/28928	0.05	2.18819969742814	1.82009790108608	0.0793615967107337	0.328645781856161	0.284599987521581	Kdelr3/Tmsb4x/Get4/Nfkbia/Vps13a	5
BP	GO:2000060	positive regulation of ubiquitin-dependent protein catabolic process	5/661	100/28928	0.05	2.18819969742814	1.82009790108608	0.0793615967107337	0.328645781856161	0.284599987521581	Sh3rf3/L3mbtl3/Trf/Nkd2/Pabir1	5
BP	GO:0016126	sterol biosynthetic process	4/661	71/28928	0.0563380281690141	2.46557712386269	1.89070960387235	0.0794332474782227	0.328645781856161	0.284599987521581	Mvk/Ebp/Hmgcs2/Npy1r	4
BP	GO:0032720	negative regulation of tumor necrosis factor production	4/661	71/28928	0.0563380281690141	2.46557712386269	1.89070960387235	0.0794332474782227	0.328645781856161	0.284599987521581	Irak3/Nr1h4/Cidea/Tlr4	4
BP	GO:0046324	regulation of D-glucose import	4/661	71/28928	0.0563380281690141	2.46557712386269	1.89070960387235	0.0794332474782227	0.328645781856161	0.284599987521581	Rap1a/Sh2b2/Prkcd/Nfe2l2	4
BP	GO:0060119	inner ear receptor cell development	4/661	71/28928	0.0563380281690141	2.46557712386269	1.89070960387235	0.0794332474782227	0.328645781856161	0.284599987521581	Pdzd7/Pls1/Rac1/Tprn	4
BP	GO:0007219	Notch signaling pathway	8/661	195/28928	0.041025641025641	1.79544590558206	1.70431567397425	0.079931061714904	0.330396648190364	0.286116199091533	Reck/Dll4/Nr1h4/Rfng/Nfkbia/Adam17/Yap1/Mmp14	8
BP	GO:0051258	protein polymerization	11/661	297/28928	0.037037037037037	1.62088866476158	1.64469838319574	0.0805975623448963	0.332840866138858	0.288232837843787	Prkcd/Mzt1/Nme7/Tmsb4x/Haus2/Fes/Rac1/Met/Fam107a/Cdc42ep2/Arhgap28	11
BP	GO:0022612	gland morphogenesis	7/661	163/28928	0.0429447852760736	1.87943532294441	1.7217816952119	0.0810562134359595	0.334111598585654	0.289333264073081	Gli2/Epha2/Ctnnd1/Smo/Met/Fgfr2/Csmd1	7
BP	GO:1904064	positive regulation of cation transmembrane transport	7/661	163/28928	0.0429447852760736	1.87943532294441	1.7217816952119	0.0810562134359595	0.334111598585654	0.289333264073081	Cracr2a/P2rx5/Adcyap1r1/Plcg2/Atp1b3/Hspa2/Ctss	7
BP	GO:0051345	positive regulation of hydrolase activity	13/661	368/28928	0.0353260869565217	1.54601065579162	1.61197571319594	0.0817657495787438	0.334250541048433	0.289453585176701	Tiam2/Rap1a/Prkcd/Arhgef5/Rcn3/Itgb1/Arap3/Epha2/C9orf72/Adcyap1/Fgfr2/Itga6/Rgs16	13
BP	GO:0044784	metaphase/anaphase transition of cell cycle	5/661	101/28928	0.0495049504950495	2.16653435388925	1.79585415580622	0.0820119390014704	0.334250541048433	0.289453585176701	Cdc6/Smarcd2/Birc5/Mad2l1bp/Actl6b	5
BP	GO:0045089	positive regulation of innate immune response	14/661	404/28928	0.0346534653465347	1.51657404772247	1.59893430556957	0.0822231197770819	0.334250541048433	0.289453585176701	Trim12c/Irak3/C1qbp/Nr1h4/Igtp/Ninj1/Plcg2/Trim12a/Nfkbia/Pqbp1/Usp27x/Myd88/Tlr4/Slc15a4	14
BP	GO:0060562	epithelial tube morphogenesis	14/661	404/28928	0.0346534653465347	1.51657404772247	1.59893430556957	0.0822231197770819	0.334250541048433	0.289453585176701	Dll4/Sall1/Gli2/Epha2/Zic5/Angpt1/Smo/Pdgfra/Met/Fgfr2/Rala/Yap1/Csmd1/Mmp14	14
BP	GO:0001946	lymphangiogenesis	2/661	21/28928	0.0952380952380952	4.16799942367265	2.22078133224093	0.0822756284855892	0.334250541048433	0.289453585176701	Epha2/Pdpn	2
BP	GO:0006590	thyroid hormone generation	2/661	21/28928	0.0952380952380952	4.16799942367265	2.22078133224093	0.0822756284855892	0.334250541048433	0.289453585176701	Dio2/Ctsk	2
BP	GO:0006656	phosphatidylcholine biosynthetic process	2/661	21/28928	0.0952380952380952	4.16799942367265	2.22078133224093	0.0822756284855892	0.334250541048433	0.289453585176701	Capn2/Fabp3	2
BP	GO:0008356	asymmetric cell division	2/661	21/28928	0.0952380952380952	4.16799942367265	2.22078133224093	0.0822756284855892	0.334250541048433	0.289453585176701	Actr2/Aspm	2
BP	GO:0016114	terpenoid biosynthetic process	2/661	21/28928	0.0952380952380952	4.16799942367265	2.22078133224093	0.0822756284855892	0.334250541048433	0.289453585176701	Hmgcs2/Rdh9	2
BP	GO:0021756	striatum development	2/661	21/28928	0.0952380952380952	4.16799942367265	2.22078133224093	0.0822756284855892	0.334250541048433	0.289453585176701	Slc7a11/Inhba	2
BP	GO:0032310	prostaglandin secretion	2/661	21/28928	0.0952380952380952	4.16799942367265	2.22078133224093	0.0822756284855892	0.334250541048433	0.289453585176701	Pla2g4a/Tnfrsf11a	2
BP	GO:0032656	regulation of interleukin-13 production	2/661	21/28928	0.0952380952380952	4.16799942367265	2.22078133224093	0.0822756284855892	0.334250541048433	0.289453585176701	Tnfrsf21/Tlr4	2
BP	GO:0032674	regulation of interleukin-5 production	2/661	21/28928	0.0952380952380952	4.16799942367265	2.22078133224093	0.0822756284855892	0.334250541048433	0.289453585176701	Crlf2/Tnfrsf21	2
BP	GO:1905038	regulation of membrane lipid metabolic process	2/661	21/28928	0.0952380952380952	4.16799942367265	2.22078133224093	0.0822756284855892	0.334250541048433	0.289453585176701	Prkcd/Tnfrsf1a	2
BP	GO:1905146	lysosomal protein catabolic process	2/661	21/28928	0.0952380952380952	4.16799942367265	2.22078133224093	0.0822756284855892	0.334250541048433	0.289453585176701	Ap5z1/Vps13a	2
BP	GO:0055008	cardiac muscle tissue morphogenesis	4/661	72/28928	0.0555555555555556	2.43133299714238	1.85952248879073	0.082664597615739	0.334250541048433	0.289453585176701	Tgfbr3/Dll4/Angpt1/Fgfr2	4
BP	GO:2000573	positive regulation of DNA biosynthetic process	4/661	72/28928	0.0555555555555556	2.43133299714238	1.85952248879073	0.082664597615739	0.334250541048433	0.289453585176701	Mapkapk5/Wrap53/Gfer/Cyp1b1	4
BP	GO:0048675	axon extension	6/661	132/28928	0.0454545454545455	1.9892724522074	1.74200487842381	0.0827527058745966	0.334250541048433	0.289453585176701	Slit1/Itgb1/Islr2/Sema6d/C9orf72/Smo	6
BP	GO:0051588	regulation of neurotransmitter transport	6/661	132/28928	0.0454545454545455	1.9892724522074	1.74200487842381	0.0827527058745966	0.334250541048433	0.289453585176701	Rap1a/Itgb1/Mctp1/Npy1r/Slc30a1/Kcnc4	6
BP	GO:0000819	sister chromatid segregation	9/661	230/28928	0.0391304347826087	1.71250411103072	1.65896813754239	0.0828390058490926	0.334250541048433	0.289453585176701	Kif14/Cdc6/Smarcd2/Mzt1/Kif11/Birc5/Mad2l1bp/Actl6b/Nusap1	9
BP	GO:1902850	microtubule cytoskeleton organization involved in mitosis	7/661	164/28928	0.0426829268292683	1.86797535146305	1.70457943450228	0.0830988002036248	0.334250541048433	0.289453585176701	Mzt1/Kif11/Birc5/Itgb1/Cep126/Nusap1/Poc1a	7
BP	GO:0006984	ER-nucleus signaling pathway	3/661	45/28928	0.0666666666666667	2.91759959657085	1.96859149516874	0.08327950006244	0.334250541048433	0.289453585176701	Igtp/Nfe2l2/Ddit3	3
BP	GO:0009394	2'-deoxyribonucleotide metabolic process	3/661	45/28928	0.0666666666666667	2.91759959657085	1.96859149516874	0.08327950006244	0.334250541048433	0.289453585176701	Dut/Cmpk2/Shmt1	3
BP	GO:0032365	intracellular lipid transport	3/661	45/28928	0.0666666666666667	2.91759959657085	1.96859149516874	0.08327950006244	0.334250541048433	0.289453585176701	Pip4k2a/Fabp3/Arv1	3
BP	GO:0032480	negative regulation of type I interferon production	3/661	45/28928	0.0666666666666667	2.91759959657085	1.96859149516874	0.08327950006244	0.334250541048433	0.289453585176701	Traip/Igtp/Rel	3
BP	GO:0048730	epidermis morphogenesis	3/661	45/28928	0.0666666666666667	2.91759959657085	1.96859149516874	0.08327950006244	0.334250541048433	0.289453585176701	Gli2/Smo/Fgfr2	3
BP	GO:0051938	L-glutamate import	3/661	45/28928	0.0666666666666667	2.91759959657085	1.96859149516874	0.08327950006244	0.334250541048433	0.289453585176701	Itgb1/Slc25a13/Slc7a11	3
BP	GO:1900181	negative regulation of protein localization to nucleus	3/661	45/28928	0.0666666666666667	2.91759959657085	1.96859149516874	0.08327950006244	0.334250541048433	0.289453585176701	Dclk3/Angpt1/Mdfic	3
BP	GO:1904738	vascular associated smooth muscle cell migration	3/661	45/28928	0.0666666666666667	2.91759959657085	1.96859149516874	0.08327950006244	0.334250541048433	0.289453585176701	Smo/Nfe2l2/Ddit3	3
BP	GO:0042180	cellular ketone metabolic process	10/661	265/28928	0.0377358490566038	1.65147146975709	1.62918380531029	0.0844131442850879	0.33784301239645	0.292564586008791	Tpk1/Cbr1/Nr1h4/Pla2g4a/Coq8b/Rtn4ip1/Slc7a11/Fabp3/Rdh9/Inhba	10
BP	GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules	9/661	231/28928	0.038961038961039	1.70509067332063	1.64530068756989	0.0845547407511565	0.33784301239645	0.292564586008791	Flrt3/Dab1/Pcdh19/Itga3/Pcdha4/Cldn15/Nectin3/Clstn3/Pcdhb6	9
BP	GO:0042490	mechanoreceptor differentiation	5/661	102/28928	0.0490196078431373	2.14529382100798	1.77189254322809	0.0847087742850824	0.33784301239645	0.292564586008791	Mycl/Pdzd7/Pls1/Rac1/Tprn	5
BP	GO:0043406	positive regulation of MAP kinase activity	5/661	102/28928	0.0490196078431373	2.14529382100798	1.77189254322809	0.0847087742850824	0.33784301239645	0.292564586008791	Thbs1/Arhgef5/Mst1r/Tnfrsf11a/Tlr4	5
BP	GO:0051591	response to cAMP	5/661	102/28928	0.0490196078431373	2.14529382100798	1.77189254322809	0.0847087742850824	0.33784301239645	0.292564586008791	Rap1a/Ezr/Hmgcs2/Col1a1/Cyp1b1	5
BP	GO:0097120	receptor localization to synapse	5/661	102/28928	0.0490196078431373	2.14529382100798	1.77189254322809	0.0847087742850824	0.33784301239645	0.292564586008791	Rap1a/Rapgef4/Nptxr/Itgb1/Rab4a	5
BP	GO:1901992	positive regulation of mitotic cell cycle phase transition	5/661	102/28928	0.0490196078431373	2.14529382100798	1.77189254322809	0.0847087742850824	0.33784301239645	0.292564586008791	Birc5/Mad2l1bp/Ube2e2/Adam17/Hspa2	5
BP	GO:1901890	positive regulation of cell junction assembly	6/661	133/28928	0.0451127819548872	1.97431551647652	1.72218366696531	0.0850849978814296	0.339038060865067	0.29359947158479	Flrt3/Myoc/Epha2/Rac1/Enpp2/Clstn3	6
BP	GO:0010972	negative regulation of G2/M transition of mitotic cell cycle	4/661	73/28928	0.0547945205479452	2.39802706567467	1.82885400715094	0.0859596703316352	0.340629517469978	0.29497763785043	Cdc6/Cdc14b/Hus1b/Pabir1	4
BP	GO:0048286	lung alveolus development	4/661	73/28928	0.0547945205479452	2.39802706567467	1.82885400715094	0.0859596703316352	0.340629517469978	0.29497763785043	Tns3/Fgfr2/Pdpn/Slc7a11	4
BP	GO:0098900	regulation of action potential	4/661	73/28928	0.0547945205479452	2.39802706567467	1.82885400715094	0.0859596703316352	0.340629517469978	0.29497763785043	Scn5a/Tbx18/Rapgef4/Kcnc4	4
BP	GO:0099084	postsynaptic specialization organization	4/661	73/28928	0.0547945205479452	2.39802706567467	1.82885400715094	0.0859596703316352	0.340629517469978	0.29497763785043	Nptxr/Itgb1/Abi3bp/Slc30a1	4
BP	GO:1903556	negative regulation of tumor necrosis factor superfamily cytokine production	4/661	73/28928	0.0547945205479452	2.39802706567467	1.82885400715094	0.0859596703316352	0.340629517469978	0.29497763785043	Irak3/Nr1h4/Cidea/Tlr4	4
BP	GO:0007188	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	10/661	266/28928	0.037593984962406	1.6452629303971	1.61672761576065	0.0860229953764254	0.340629517469978	0.29497763785043	Vip/Gnai3/Gnal/Rapgef4/Adcyap1r1/Adcyap1/Ramp1/Gpr157/Adgrf2/Adgrg6	10
BP	GO:0045055	regulated exocytosis	10/661	266/28928	0.037593984962406	1.6452629303971	1.61672761576065	0.0860229953764254	0.340629517469978	0.29497763785043	Rap1a/Rab26/Rapgef4/Lat/Vamp3/Tph1/Fes/Mical1/Npy1r/Cadps2	10
BP	GO:0007565	female pregnancy	9/661	232/28928	0.0387931034482759	1.69774114455631	1.63169961854394	0.0862916464871286	0.340870296746238	0.295186147385017	Reck/Itga3/C1qbp/Abcg2/Capn2/Ube2a/Pla2g4a/Tle6/Csmd1	9
BP	GO:0098727	maintenance of cell number	9/661	232/28928	0.0387931034482759	1.69774114455631	1.63169961854394	0.0862916464871286	0.340870296746238	0.295186147385017	Sall1/Setd6/Pelo/Sinhcaf/Smo/Actl6b/Aspm/Sap30/Yap1	9
BP	GO:0003007	heart morphogenesis	11/661	301/28928	0.0365448504983389	1.59934861606043	1.59840711376032	0.0865520684332001	0.340870296746238	0.295186147385017	Thbs1/Tgfbr3/Dll4/Nos3/Angpt1/Smo/Rac1/Npy1r/Fgfr2/Yap1/Adgrg6	11
BP	GO:0030900	forebrain development	16/661	480/28928	0.0333333333333333	1.45879979828543	1.54999585013246	0.086678061384084	0.340870296746238	0.295186147385017	Dab1/Kif14/Sall1/Gli2/Slit1/Zic5/Smo/Adcyap1/Rac1/Fgfr2/Slc7a11/Aspm/Atg16l1/Inhba/Pcsk1/Th	16
BP	GO:1904951	positive regulation of establishment of protein localization	13/661	372/28928	0.0349462365591398	1.52938688529924	1.57147881081362	0.0871189728137485	0.340870296746238	0.295186147385017	Gpr27/Rapgef4/Prkcd/Arhgef5/Nr1h4/Tnfrsf1a/Smo/Rac1/Ripor1/Hyal2/Wrap53/Pcsk1/Tlr4	13
BP	GO:0098773	skin epidermis development	7/661	166/28928	0.0421686746987952	1.84546962433698	1.67053308084303	0.0872719940313904	0.340870296746238	0.295186147385017	Gli2/Cyp26b1/Smo/Krt1/Met/Fgfr2/Inhba	7
BP	GO:0099072	regulation of postsynaptic membrane neurotransmitter receptor levels	7/661	166/28928	0.0421686746987952	1.84546962433698	1.67053308084303	0.0872719940313904	0.340870296746238	0.295186147385017	Rap1a/Rapgef4/Nptxr/Itgb1/Ctnnd1/Shroom4/Rala	7
BP	GO:1900182	positive regulation of protein localization to nucleus	5/661	103/28928	0.0485436893203883	2.12446572565839	1.74820655731843	0.0874518069688042	0.340870296746238	0.295186147385017	Prkcd/Tnfrsf1a/Smo/Hyal2/Yap1	5
BP	GO:0051983	regulation of chromosome segregation	6/661	134/28928	0.0447761194029851	1.95958181859236	1.70253472201974	0.0874532700181432	0.340870296746238	0.295186147385017	Cdc6/Smarcd2/Birc5/Mad2l1bp/Actl6b/Iho1	6
BP	GO:0006476	protein deacetylation	3/661	46/28928	0.0652173913043478	2.85417351838453	1.92454569099942	0.0876478055704978	0.340870296746238	0.295186147385017	Spred1/Kat14/Hdac7	3
BP	GO:0006623	protein targeting to vacuole	3/661	46/28928	0.0652173913043478	2.85417351838453	1.92454569099942	0.0876478055704978	0.340870296746238	0.295186147385017	Igtp/Vps37d/Vps13a	3
BP	GO:0007431	salivary gland development	3/661	46/28928	0.0652173913043478	2.85417351838453	1.92454569099942	0.0876478055704978	0.340870296746238	0.295186147385017	Ctnnd1/Met/Fgfr2	3
BP	GO:0009124	nucleoside monophosphate biosynthetic process	3/661	46/28928	0.0652173913043478	2.85417351838453	1.92454569099942	0.0876478055704978	0.340870296746238	0.295186147385017	Dut/Shmt1/Adss1	3
BP	GO:0019692	deoxyribose phosphate metabolic process	3/661	46/28928	0.0652173913043478	2.85417351838453	1.92454569099942	0.0876478055704978	0.340870296746238	0.295186147385017	Dut/Cmpk2/Shmt1	3
