SYMBOL	logFC	P.Value	padj	change
SLC18B1	0.214320620364338	0.206720950914957	0.249557308040473	NOT
Slc19a1	-0.978868189188133	2.07415438639163e-07	5.51177289743523e-07	NOT
SLC19A2	1.04284549655935	2.8389862874469e-05	5.96211371385667e-05	UP
SLC19A3	2.36438249373651	6.70620581006245e-09	2.08522853929661e-08	UP
SLC1A1	0.984458868046191	6.12491622147833e-15	3.68769955849089e-14	NOT
SLC1A2	1.57603774584415	3.1804213657444e-05	6.6385164236728e-05	UP
SLC1A3	1.35547345962947	3.42845173478409e-12	1.52849593964607e-11	UP
SLC1A4	-0.321759477770634	0.0709573848866623	0.0942626426930076	NOT
SLC1A5	0.153732406713283	0.275497669820146	0.323994748267319	NOT
SLC1A7	-1.47006444343246	0.113482143997319	0.144682377364257	NOT
Slc20a1	0.687270481068859	7.31595375961361e-08	2.03234715457741e-07	NOT
SLC20A2	0.7555808252519	2.38593962568574e-09	7.83503905131129e-09	NOT
SLC22A13	1.43355437457297	0.0691796949043241	0.0921167791599283	NOT
SLC22A15	0.725070029978267	1.55875952211184e-08	4.65450641916433e-08	NOT
SLC22A17	-0.873053400722648	3.63524608376367e-11	1.44615736196327e-10	NOT
SLC22A18	-1.39970888397291	5.93806126430569e-11	2.31175354208956e-10	DOWN
Slc22a2	0.547568166752388	0.199035370780704	0.241028713109447	NOT
Slc22a23	0.527653163007594	0.0641517352345338	0.0859571483735679	NOT
SLC22A3	-0.17436467050567	0.262427888571863	0.310057972312659	NOT
SLC22A31	0.205990754165077	0.638815380722589	0.684574332076928	NOT
SLC22A5	0.030232922669099	0.806054818017628	0.834686881051459	NOT
SLC22A6	-0.157481211892846	0.764618874737142	0.798675330778047	NOT
SLC22A8	0.169741458085886	0.458210580534306	0.510310628422918	NOT
Slc23a2	-0.110717284174002	0.52206336044218	0.573158427350596	NOT
SLC23A2	0.370174221209976	0.00629313676431859	0.00980461136570168	NOT
SLC23A3	0.551960935352598	0.0745256844600962	0.0985571326875191	NOT
Slc24a1	-0.680174676382676	0.187108371142625	0.227913755798916	NOT
Slc24a2	2.25986613860482	2.42035516828048e-15	1.52445171166974e-14	UP
SLC24A2	4.5033818164951	9.50586146169353e-09	2.90192389117221e-08	UP
SLC24A3	-0.0660037770839821	0.695761855788519	0.736451143422535	NOT
Slc24a4	1.07491180310379	0.0984457092084548	0.127074509036161	NOT
SLC24A5	-1.48915143405099	7.51179327040119e-05	0.000149435552975978	DOWN
SLC25A1	-1.10696938006059	1.36005795233738e-23	2.29807730297007e-22	DOWN
Slc25a10	-1.30814027505266	1.08879039344305e-11	4.60061503686003e-11	DOWN
Slc25a11	-1.353231058026	1.66150244484273e-24	3.14619031628691e-23	DOWN
SLC25A12	0.240416584021273	0.0674023661905257	0.0899775840431172	NOT
SLC25A13	0.719192841710306	6.64761011905695e-07	1.67107867870159e-06	NOT
Slc25a14	0.369938465358833	0.0211706154742004	0.0305984468802597	NOT
SLC25A15	0.594449958351726	0.00117442340568075	0.00201370680660197	NOT
SLC25A16	3.0188544814042	1.03464576047675e-26	2.55645889661517e-25	UP
SLC25A17	-0.140971253628525	0.171503717035455	0.210698036977596	NOT
Slc25a18	-0.624376647685756	0.0666113704620213	0.0890022034135214	NOT
SLC25A19	0.29071925984329	0.0226669245139182	0.0326332035433152	NOT
SLC25A20	-0.376901415973441	0.00822345174035526	0.0125821114637465	NOT
SLC25A21	0.887316177154466	0.0420247438683921	0.0580274264534917	NOT
Slc25a22	-0.15447820772868	0.118213825345287	0.150143976034813	NOT
SLC25A23	-0.921739410213208	1.16760963675413e-13	6.1206146950107e-13	NOT
SLC25A24	1.29323132355488	4.02260107973707e-15	2.47342178104217e-14	UP
slc25a25	-0.206255007931372	0.212468697544758	0.255930569776476	NOT
Slc25a26	-1.06275511854837	3.71783153640518e-08	1.06633740994581e-07	DOWN
SLC25A26	-0.31879941139669	0.12374920416037	0.156527569076454	NOT
SLC25A27	1.37836337123338	3.35115913911515e-10	1.20333370158441e-09	UP
SLC25A28	-0.385628378918864	0.00868215323407682	0.0132317845186349	NOT
SLC25A29	-1.62800730250476	5.67432842064517e-29	1.74016670546646e-27	DOWN
SLC25A3	-0.580777924938511	4.82101677444408e-15	2.93741505327653e-14	NOT
SLC25A30	1.83030721585541	1.98339422812983e-13	1.01375773593705e-12	UP
SLC25A32	-0.0323529173720591	0.763162766648804	0.797380221762042	NOT
SLC25A33	-1.19588440471028	1.38990713889871e-10	5.18657227571335e-10	DOWN
Slc25a34	-0.518933793283761	0.127142021382319	0.160365280667857	NOT
Slc25a35	-0.755846879482617	0.000358425398963148	0.000656134656255324	NOT
Slc25a36	1.56589025394773	4.28557082667209e-34	2.3588229576209e-32	UP
Slc25a37	1.13236044012039	6.3426453021518e-22	8.52098004116951e-21	UP
SLC25A38	-0.218567114309577	0.0209776154970129	0.030334359983966	NOT
SLC25A39	-1.48116586570782	8.6253208627562e-20	9.10100915926443e-19	DOWN
SLC25A4	-0.294145529193806	0.250305656823245	0.297027971091147	NOT
SLC25A40	1.26497107113087	6.41085614283626e-21	7.70713438981073e-20	UP
Slc25a42	-0.315533871924305	0.0513701216853099	0.0699299247858994	NOT
SLC25A43	0.287987710514124	0.0697635851048215	0.0928272274834224	NOT
SLC25A44	0.524584514266128	0.0215147513745616	0.0310653971736647	NOT
SLC25A45	-0.159860726643614	0.559801970055396	0.609599797747464	NOT
SLC25A46	3.79500669708251	2.25364133666967e-33	1.14632632266256e-31	UP
Slc25a47	-1.55271934395618	9.58728973151642e-11	3.63646466519925e-10	DOWN
Slc25a5	-0.384982818107993	0.000553894028089816	0.000992648622081506	NOT
SLC25A51	2.00849137188936	8.79548740797463e-11	3.35684954088056e-10	UP
SLC25A53	1.26268563426616	5.39786631206842e-08	1.52273715756973e-07	UP
SLC26A1	-1.24997374754721	0.0058215699630849	0.00911516596173074	DOWN
Slc26a10	0.070627895534536	0.799579327751604	0.829320395420047	NOT
SLC26A11	-0.195233495735513	0.173454477540036	0.212846435254394	NOT
SLC26A2	3.5958025742083	8.40355418527898e-12	3.59410924288345e-11	UP
SLC26A6	-0.0390036035108561	0.78455630705428	0.815631128716448	NOT
SLC26A7	2.76596410189005	2.1501319837233e-06	5.11723086348861e-06	UP
SLC26A8	0.29098547626521	0.779220160798973	0.811341610217099	NOT
SLC26A9	2.27397006866352	0.0375891332720466	0.0522515974662857	NOT
SLC27A1	0.218384601112327	0.0177980215006825	0.0260042209941132	NOT
Slc27a3	-0.742548200932224	1.90951793295134e-10	7.04358565365471e-10	NOT
Slc27a4	-1.15271050967441	2.88954665305643e-19	2.85892965747283e-18	DOWN
SLC27A6	1.16153890054693	9.02699167797194e-08	2.48566649695285e-07	UP
SLC28A3	0.773969733288966	0.353395326976536	0.40488811403735	NOT
SLC29A1	-0.914424766774342	4.65370977304852e-10	1.64463039919115e-09	NOT
Slc29a2	0.124455875330747	0.720100164037442	0.758674203250932	NOT
Slc29a3	-0.607493027765712	1.4656081741799e-05	3.18303683411773e-05	NOT
Slc29a4	-1.15804231586147	1.87882585227803e-07	5.01258096345691e-07	DOWN
SLC2A1	0.127664952680747	0.512265886345306	0.563660606406058	NOT
SLC2A10	-0.192647598827701	0.0527457484294888	0.0717165208851866	NOT
SLC2A11	0.500522639577033	0.0125373066315103	0.0187202966010131	NOT
SLC2A12	1.22621571420378	3.19272138080018e-09	1.0294171166816e-08	UP
SLC2A13	3.43728436148524	8.38262555556556e-23	1.27476401618709e-21	UP
SLC2A3	-0.410067785531539	4.12197979486865e-05	8.49445710451348e-05	NOT
SLC2A4	-0.694623027704962	5.36622197046498e-05	0.000108896877543443	NOT
SLC2A4RG	-0.595984517990411	6.13154732244386e-06	1.39105589900599e-05	NOT
SLC2A5	-0.497998695796538	0.0063769032353324	0.00991921006055878	NOT
SLC2A6	-1.09111618623319	3.45684702400064e-09	1.10948543191979e-08	DOWN
SLC2A8	-0.830623385947781	6.73737599159651e-05	0.000134902990704547	NOT
SLC2A9	-0.141987393294377	0.206827234088881	0.249644753297201	NOT
SLC30A1	0.71658015101351	6.30102777244836e-08	1.76302087768183e-07	NOT
SLC30A10	-0.483344942642572	0.463131867444296	0.51524686452001	NOT
SLC30A3	-1.68443139532436	2.23162695551869e-08	6.55359928744899e-08	DOWN
SLC30A4	-0.348936791405204	0.000352769086173675	0.000646502272350339	NOT
SLC30A5	1.03104643393876	3.34419568832602e-11	1.33650042260897e-10	UP
SLC30A6	0.959095804494315	1.94315380195739e-09	6.42325272360344e-09	NOT
SLC30A7	1.01792345005658	3.37039836988711e-09	1.08291758558494e-08	UP
SLC30A9	0.909079550875397	3.10806816931469e-15	1.93121792609777e-14	NOT
SLC31A1	1.85520554314949	2.86396209864117e-09	9.29307191312272e-09	UP
SLC31A2	0.215612979382235	0.0417568788934909	0.0576683569476532	NOT
Slc33a1	0.93765459631944	1.74883552200441e-12	8.06543078849929e-12	NOT
Slc34a2	0.762800386927649	0.115794605783306	0.147363146398891	NOT
SLC35A1	0.973141526511293	1.14229068335624e-10	4.30174364824811e-10	NOT
SLC35A2	-0.839824709728761	9.40951234703333e-11	3.57178889941041e-10	NOT
SLC35A3	2.5602088205295	0.000113316896118667	0.000220694155617435	UP
SLC35A4	-0.326287056011873	3.06106928094711e-05	6.40570761288846e-05	NOT
SLC35A5	1.38826318773272	2.09520008733817e-10	7.69196030072808e-10	UP
SLC35B1	-1.18810839438288	4.11109184632011e-29	1.27668875421196e-27	DOWN
SLC35B2	-0.855293171149727	2.9869398006064e-20	3.30040067406329e-19	NOT
SLC35B3	0.865399984130493	6.18606613214704e-12	2.68463258356284e-11	NOT
SLC35B4	0.544885544636436	5.63201233901334e-06	1.28285691804796e-05	NOT
SLC35C1	-0.998772941793692	6.75000823668951e-11	2.61336933069309e-10	NOT
SLC35C2	-0.676861602981219	2.64292597059743e-07	6.94562640161814e-07	NOT
SLC35D2	-0.195255774681472	0.0331306811060952	0.0464553875471492	NOT
SLC35E1	-0.309054414294016	0.00648973828314263	0.0100811004017099	NOT
Slc35e2a	0.319228180167884	0.0033911577814095	0.00548196914340509	NOT
SLC35E3	1.1084668330135	0.000376226117358625	0.000687015530720114	UP
Slc35e4	-0.719022085502046	4.54188083344974e-05	9.3155289452471e-05	NOT
SLC35F1	0.608432314633906	0.00147207024559755	0.00248876884731341	NOT
SLC35F2	-0.288890015807852	0.0122324869755087	0.0182892170459892	NOT
Slc35f3	-0.619402102738311	0.0988628834111926	0.127531822754569	NOT
SLC35F5	1.13352165026173	3.33790890809667e-17	2.59008386656149e-16	UP
SLC35F6	-1.46388571288921	5.27929279670017e-20	5.68844762922748e-19	DOWN
SLC35G1	2.10299848250937	1.53857697926766e-20	1.77170562226208e-19	UP
SLC35G2	1.1997541192869	0.000268197071197721	0.000498824233670103	UP
Slc35g3	-1.04545347437885	1.01672867407113e-11	4.31466187319424e-11	DOWN
SLC36A1	-0.628944495234094	3.97293661281421e-09	1.26740458424789e-08	NOT
Slc36a2	-0.573557230334416	0.00862293336966237	0.0131456066696868	NOT
SLC36A4	2.25678136152394	3.6585812403805e-32	1.66054559621085e-30	UP
Slc37a1	-0.101073083484055	0.576793008619249	0.625930528223537	NOT
Slc37a2	-1.26089351161829	2.68254928665323e-13	1.350521656226e-12	DOWN
SLC37A3	1.42687906196201	0.00274050447859191	0.00449019011037535	UP
SLC37A4	-0.366839622187575	0.00138792865860138	0.00235379807346849	NOT
SLC38A1	0.887889250324946	2.54715248363685e-08	7.42256939670627e-08	NOT
SLC38A10	-0.764533939388962	8.07691417067531e-12	3.46143407703752e-11	NOT
SLC38A11	-0.475548619859301	0.515013028267176	0.566092189267445	NOT
SLC38A2	1.00007330161971	2.94128009730296e-20	3.25726897262132e-19	UP
SLC38A3	-0.368947770007202	0.00141571048209083	0.00239870725032413	NOT
SLC38A4	1.32346582423431	3.99456776825094e-09	1.27375419691893e-08	UP
SLC38A6	0.383613796180332	0.0473090229376965	0.0647721735060294	NOT
SLC38A7	-0.948646959997697	3.42593308926108e-15	2.12068564832943e-14	NOT
Slc38a9	0.829380777418247	1.92780007620286e-05	4.12788197475226e-05	NOT
SLC39A1	-0.394526970970838	6.08076446136697e-07	1.53722976126177e-06	NOT
Slc39a10	0.288663858709756	0.050158490942623	0.0684067954784238	NOT
SLC39A11	-0.0854002479901927	0.525772849316501	0.576673009165567	NOT
SLC39A12	1.67891260173741	0.000729763397304241	0.00128826470483902	UP
Slc39a13	-1.01609058129537	2.60884423685786e-17	2.04479603283158e-16	DOWN
SLC39A14	1.52239589888945	1.55168733919159e-05	3.35811912271349e-05	UP
SLC39A3	-0.711468592643254	1.98410523559073e-06	4.74570367649953e-06	NOT
SLC39A5	-2.26919362658307	1.86978800609558e-09	6.18968646272798e-09	DOWN
SLC39A6	1.08107124514528	4.6551540513019e-12	2.04918464371096e-11	UP
SLC39A7	-0.917318952470985	1.02607144282079e-21	1.34538487582662e-20	NOT
SLC39A8	0.147370020581794	0.536198743783201	0.586799292940574	NOT
SLC39A9	0.546555717386667	8.12952649631158e-07	2.02565279302521e-06	NOT
Slc3a1	-0.648740691058969	0.0672999775279395	0.0898490332622532	NOT
SLC3A2	-1.20522448717808	2.62271918019426e-20	2.91762674412108e-19	DOWN
Slc40a1	0.380638918585079	0.00718538231796584	0.0110881446356642	NOT
SLC41A1	0.658451425404531	0.000311330284404908	0.000574556865414337	NOT
SLC41A2	0.0840691857719371	0.459343139857032	0.511417514984609	NOT
Slc41a3	-0.199664815725912	0.031854176656988	0.044788958141953	NOT
SLC43A1	-1.19875122532605	4.57612093163765e-14	2.50008740231804e-13	DOWN
SLC43A2	-0.498588226763723	0.000773187296836426	0.00136026245454663	NOT
Slc44a1	0.798121857337613	1.1941682616882e-14	6.9570205482475e-14	NOT
SLC44A2	-0.193778423383223	0.0120726761536481	0.0180630942227876	NOT
SLC44A3	-0.139364064774875	0.351262784894777	0.402695060230268	NOT
SLC44A4	-1.60468421440983	0.102863018201131	0.132333192175553	NOT
SLC44A5	1.75455777084521	2.11740132912001e-05	4.50964294049225e-05	UP
SLC45A1	-0.646692966975512	0.00133698037796329	0.0022726658782654	NOT
SLC45A2	0.499064343162691	0.0445261261279541	0.0611664077587493	NOT
SLC45A3	0.388411387568747	0.304915957275524	0.354773251756685	NOT
Slc45a4	-0.048802879691952	0.793492246543308	0.823470108960203	NOT
SLC45A4	-0.257816629567794	0.146605207692084	0.182618934188983	NOT
Slc46a1	-0.927497861093007	3.01186741089857e-09	9.73872340599842e-09	NOT
SLC46A2	-1.12247922070382	0.00482451288377285	0.0076366980951318	DOWN
SLC46A3	0.800866162800595	9.21815732771132e-09	2.81934560939394e-08	NOT
Slc47a1	0.576480539572252	0.0308214003042005	0.0434486311054341	NOT
SLC48A1	-0.893049982199835	2.28575390311279e-16	1.61790574975128e-15	NOT
Slc49a3	0.70124629074064	0.0338638361958193	0.047393306235724	NOT
Slc49a4	0.118590112835987	0.274098931173682	0.322452614542067	NOT
SLC4A1	-3.45016079490691	3.7803380627064e-11	1.49983234973056e-10	DOWN
SLC4A10	3.89118683506518	9.83496660853369e-06	2.17994879703201e-05	UP
Slc4a11	0.0338671386794756	0.902528977184274	0.918912544343265	NOT
SLC4A1AP	0.518177202989786	0.000311637768266798	0.000575052379247378	NOT
SLC4A2	-0.34912654930856	0.00014120018724536	0.000271734372088233	NOT
Slc4a3	-0.231556103976036	0.105417077313511	0.135359271191818	NOT
Slc4a4	3.21888615876044	1.86771443701144e-11	7.67214025629511e-11	UP
SLC4A5	1.9774434374601	4.59514056466801e-11	1.80754449251781e-10	UP
Slc4a7	3.85558801205485	1.51949203677979e-05	3.29182362087511e-05	UP
Slc4a8	0.485275317537812	0.0152661098899027	0.0225483515556178	NOT
SLC4A9	0.336969584154391	0.271402426920753	0.319535254170966	NOT
Slc50a1	-0.664017183796029	1.02946540711608e-05	2.27636699450897e-05	NOT
SLC52A1	0.232219956381114	0.00301254847491424	0.00490703429256405	NOT
Slc52a3	-0.0770771446167984	0.852310460304481	0.875639476246789	NOT
SLC5A10	-2.50322505053144	0.000264536088667222	0.000492636263594268	DOWN
SLC5A11	2.38727214903602	4.64210744226367e-05	9.5052369351515e-05	UP
SLC5A2	-3.71428487297364	7.42082319491897e-62	2.73661407370624e-59	DOWN
SLC5A3	4.22602725719963	3.77158469513711e-22	5.2043635021485e-21	UP
SLC5A5	-0.228392328668873	0.3650143450763	0.417066351992293	NOT
SLC5A6	-0.45646190588661	0.000364619234535022	0.000666811099507327	NOT
SLC5A7	1.40504536609602	0.0549252143789806	0.0744260368642608	NOT
SLC5A8	1.07106828949546	0.0556436893444518	0.075358066610357	NOT
SLC5A9	1.01081536515649	9.74885154694786e-10	3.32728619086136e-09	UP
Slc66a1	-0.63468620000262	3.30546243242331e-06	7.70891325544288e-06	NOT
Slc66a2	-0.989458439802622	5.48421495885733e-12	2.38988640644326e-11	NOT
Slc66a3	-0.872981494078071	3.30015051226226e-09	1.06219769160769e-08	NOT
SLC6A1	1.44709647617872	0.0014858412313502	0.00251089975984039	UP
Slc6a11	0.287503292024285	0.343644574083617	0.394912832058853	NOT
SLC6A12	-0.168258600335471	0.271426301556424	0.319537859078916	NOT
SLC6A13	-0.296434132788823	0.134953236800675	0.169334399119323	NOT
Slc6a15	0.26015413134934	0.711045082922864	0.750548357015818	NOT
SLC6A16	0.358005987726408	0.391707007692627	0.443852363686737	NOT
SLC6A17	-0.0344737081640388	0.850573569826306	0.874348355003397	NOT
SLC6A2	1.47755694796496	0.0826778734352456	0.108253267445705	NOT
Slc6a20	-0.0438838290564059	0.825101129144599	0.852154044219035	NOT
SLC6A4	-0.983821396919989	0.37358641518298	0.425805378640406	NOT
Slc6a5	3.58437902636728	0.00315450912924199	0.00512299506390494	UP
SLC6A6	0.226912968656583	0.0707484416171154	0.0940189425490152	NOT
Slc6a7	-0.809397892229433	0.00921066289796502	0.0139981957972267	NOT
SLC6A8	-0.63210298316921	1.05340041582162e-13	5.5634477385552e-13	NOT
Slc6a9	-0.245758531416687	0.229530024063694	0.274509273955209	NOT
SLC7A1	0.466707049058048	0.0462240315014766	0.0633808039299388	NOT
Slc7a10	-0.397038158496253	0.00823160490402634	0.0125932798111691	NOT
Slc7a11	2.53527159665965	9.21544598478466e-05	0.000181661156917758	UP
SLC7A14	1.36392323783323	0.000722576465808096	0.00127603560961753	UP
SLC7A2	1.31286951103631	5.78319363858725e-09	1.81120784209768e-08	UP
SLC7A3	-1.80105030354633	0.00799736144904549	0.0122565276607657	DOWN
Slc7a4	-0.020421287761171	0.954219127308974	0.962571725838383	NOT
SLC7A5	-0.775518308669479	2.95434128761454e-06	6.92947818947402e-06	NOT
SLC7A6	0.897086492960323	1.29719119091113e-07	3.51679236484655e-07	NOT
SLC7A6OS	-0.475789310989301	0.000663142412175448	0.00117813003998555	NOT
SLC7A7	-0.727648023842254	5.11888036051192e-09	1.61170980144955e-08	NOT
SLC7A8	0.166346750088335	0.395324695280596	0.447401763087623	NOT
Slc7a9	-1.42820407634807	0.000918072513534402	0.00159849948620703	DOWN
SLC8A1	1.11597739448411	3.28675551570631e-07	8.55228975342808e-07	UP
SLC8A2	-0.880892717111455	0.0144856972547674	0.0214472066852427	NOT
Slc8a3	0.412498289363877	0.113534551321129	0.144736683652059	NOT
Slc8b1	-0.769773878272512	1.19424217209349e-13	6.25284370195111e-13	NOT
SLC9A1	-0.562147933003344	1.60615708284874e-08	4.79021899092231e-08	NOT
SLC9A2	0.737426603915963	0.0325563414834074	0.0456978393017169	NOT
Slc9a3	1.37612779178653	2.92833603700884e-07	7.66020302924587e-07	UP
SLC9A3R1	-1.06951882003742	1.06705831672766e-18	9.91819611219261e-18	DOWN
Slc9a3r2	-0.664231632987723	3.11391819433435e-07	8.11974673583631e-07	NOT
SLC9A4	1.72929468654445	0.138606990829937	0.173535199603836	NOT
SLC9A5	1.30875663360067	2.10420311836081e-14	1.1919777342143e-13	UP
SLC9A6	0.664747318620026	6.28237673713464e-07	1.5845713620354e-06	NOT
SLC9A7	2.62690852831064	0.0011613841069043	0.00199227549260906	UP
SLC9A8	0.0410319295050698	0.746413183577947	0.782039979470012	NOT
SLC9A9	0.415557737886667	2.0870500059241e-07	5.54204763949349e-07	NOT
SLC9B1	0.376561058297375	0.150033782459752	0.186433183814658	NOT
SLC9B2	-0.0192492620571794	0.861774676212686	0.884069702261168	NOT
SLCO1A2	1.56995293232317	4.43292221344184e-07	1.13860413669651e-06	UP
SLCO1C1	1.54885452577501	1.90869546253164e-07	5.08950953864864e-07	UP
SLCO2A1	-0.525827481389928	0.000493571140238171	0.000891037558395943	NOT
SLCO2B1	0.0172285051155337	0.905000555462498	0.92098400783907	NOT
SLCO3A1	-0.208926098998236	0.0785210384769001	0.103379492910813	NOT
Slco4a1	-1.40344526800923	0.000274845429790972	0.000510224633129453	DOWN
Slco4c1	4.76215319379268	0.000102241400099136	0.000200234053752304	UP
SLCO5A1	0.811858677873559	0.0197349508271651	0.0286497647526338	NOT
SLF1	1.64179164880704	2.3567631751479e-31	9.76534089792321e-30	UP
SLF2	2.08905195681078	2.67504479279377e-21	3.33273528196798e-20	UP
SLFN12	-0.810214792138577	0.00104322484263354	0.00180363451168393	NOT
SLFN5	1.77855171960604	4.5649308141144e-13	2.2400962887226e-12	UP
SLIRP	-0.817220089479174	1.14304685374481e-08	3.46579324554772e-08	NOT
SLIT1	-0.487828001447375	0.0167457207145479	0.0245689403481496	NOT
SLIT2	0.970482832895823	3.49256825924355e-06	8.12600542462169e-06	NOT
Slit3	0.180211355211462	0.414034612711853	0.466108873701637	NOT
SLITRK1	0.946089176838857	0.0840829489221424	0.109985597193449	NOT
Slitrk2	1.19300113607385	2.87965381012891e-08	8.35190195698222e-08	UP
SLITRK3	0.288489296853905	0.166418620584533	0.205082796344398	NOT
SLITRK4	2.16607139281905	7.79909598415176e-05	0.000154983786693012	UP
SLITRK5	0.332276490194305	0.0482831506998404	0.0660200923223346	NOT
SLITRK6	1.36147182120504	3.82138189615287e-07	9.87692673699881e-07	UP
